정류장번호,정류장명,위도,경도,도시명,reason,detail
GGB165001079,노인복지관,37.4435167,126.7338333,인천광역시,outside_region,contained:인천광역시
GGB230001109,노탑4리,37.1371333,127.63695,경기도 이천시,outside_region,contained:충청북도
GGB277101220,노포TG(미정차),35.2888,129.1018333,부산광역시,outside_region,far
GGB277101219,노포TG(미정차),35.285,129.1000167,부산광역시,outside_region,far
GGB168000669,녹청자박물관,37.55865,126.6564,인천광역시,outside_region,contained:인천광역시
GGB168000668,녹청자박물관,37.5585167,126.6565,인천광역시,outside_region,contained:인천광역시
GGB165000687,논고개길,37.40955,126.7237,인천광역시,outside_region,contained:인천광역시
GGB165000819,논고개길,37.4091167,126.7230167,인천광역시,outside_region,contained:인천광역시
GGB277101518,논산IC(미정차),36.1218333,127.1339,충청남도 논산시,outside_region,contained:충청남도
GGB277101517,논산IC(미정차),36.1225833,127.1347667,충청남도 논산시,outside_region,contained:충청남도
GGB277101038,논산JC(미정차),36.0804833,127.1011833,충청남도 논산시,outside_region,contained:충청남도
GGB165000121,논현10단지.별빛마을웰카운티A정문,37.4063,126.7317333,인천광역시,outside_region,contained:인천광역시
GGB165000609,논현12단지산뒤마을,37.4089167,126.7353333,인천광역시,outside_region,contained:인천광역시
GGB165000618,논현13단지푸르네마을,37.4059333,126.7355333,인천광역시,outside_region,contained:인천광역시
GGB165000617,논현13단지푸르네마을,37.4057167,126.7358,인천광역시,outside_region,contained:인천광역시
GGB165000611,논현13단지푸르네마을,37.4072167,126.7361333,인천광역시,outside_region,contained:인천광역시
GGB165000610,논현14단지등대마을,37.4091333,126.7355167,인천광역시,outside_region,contained:인천광역시
GGB165000612,논현14단지등대마을휴먼시아아파,37.4080333,126.7360833,인천광역시,outside_region,contained:인천광역시
GGB165000636,논현2동행정복지센터,37.40455,126.7179333,인천광역시,outside_region,contained:인천광역시
GGB165000697,논현2동행정복지센터,37.40475,126.7175333,인천광역시,outside_region,contained:인천광역시
GGB165000631,논현3단지하늘마을301동,37.4024667,126.7111333,인천광역시,outside_region,contained:인천광역시
GGB165000627,논현3단지하늘마을305동,37.4046333,126.7125333,인천광역시,outside_region,contained:인천광역시
GGB165000626,논현3단지하늘마을305동,37.4043167,126.7126,인천광역시,outside_region,contained:인천광역시
GGB165000079,논현5단지달맞이마을,37.4025167,126.7185167,인천광역시,outside_region,contained:인천광역시
GGB165000078,논현6단지어진마을한화꿈에그린A,37.4023333,126.7186667,인천광역시,outside_region,contained:인천광역시
GGB165000569,논현8단지동산마을,37.4061,126.72635,인천광역시,outside_region,contained:인천광역시
GGB165000570,논현8단지동산마을,37.4062833,126.7264333,인천광역시,outside_region,contained:인천광역시
GGB165000104,논현8단지동산마을,37.40475,126.7277833,인천광역시,outside_region,contained:인천광역시
GGB165000101,논현9단지냇마을신영지웰A,37.4046167,126.7274833,인천광역시,outside_region,contained:인천광역시
GGB165000603,논현9단지냇마을신영지웰A,37.40275,126.7305,인천광역시,outside_region,contained:인천광역시
GGB165000602,논현9단지냇마을신영지웰A,37.4029,126.7298833,인천광역시,outside_region,contained:인천광역시
GGB165000600,논현9단지냇마을신영지웰A정문,37.4041,126.7308333,인천광역시,outside_region,contained:인천광역시
GGB165000707,논현고잔동행정복지센터,37.3987,126.7263333,인천광역시,outside_region,contained:인천광역시
GGB165000582,논현단풍마을트리플에듀,37.4063333,126.73215,인천광역시,outside_region,contained:인천광역시
GGB165000708,논현동힐스테이트,37.3988833,126.72655,인천광역시,outside_region,contained:인천광역시
GGB165000504,논현사거리,37.4066167,126.7234,인천광역시,outside_region,contained:인천광역시
GGB165000505,논현사거리,37.4072167,126.7229,인천광역시,outside_region,contained:인천광역시
GGB165000088,논현신일해피트리아파트,37.4036167,126.7228,인천광역시,outside_region,contained:인천광역시
GGB165000089,논현신일해피트리아파트,37.4035167,126.7222167,인천광역시,outside_region,contained:인천광역시
GGB165000839,논현유승한내들,37.3857167,126.7170167,인천광역시,outside_region,contained:인천광역시
GGB165000923,논현유승한내들,37.3855333,126.7171333,인천광역시,outside_region,contained:인천광역시
GGB165000098,논현주공아파트.인천금융고,37.4093333,126.7114333,인천광역시,outside_region,contained:인천광역시
GGB165000096,논현주공아파트.인천금융고,37.4093667,126.7107833,인천광역시,outside_region,contained:인천광역시
GGB165000574,논현중학교,37.4103167,126.7351,인천광역시,outside_region,contained:인천광역시
GGB165000573,논현중학교,37.4101667,126.7352833,인천광역시,outside_region,contained:인천광역시
GGB165000601,논현초등학교,37.4041833,126.7311167,인천광역시,outside_region,contained:인천광역시
GGB165000649,논현파크포레,37.4069167,126.7117333,인천광역시,outside_region,contained:인천광역시
GGB166000688,농산물시장,37.5212667,126.7468167,인천광역시,outside_region,contained:인천광역시
GGB359500040,농암,36.6011,128.0043833,경상북도 문경시,outside_region,far
GGB359500050,농암,36.6006667,128.0040167,경상북도 문경시,outside_region,far
GGB169000357,농업기술센터,37.70175,126.4369,인천광역시,outside_region,contained:인천광역시
GGB169000573,농업기술센터,37.70175,126.4366,인천광역시,outside_region,contained:인천광역시
GGB165000508,농장주유소,37.4680667,126.72085,인천광역시,outside_region,contained:인천광역시
GGB166000248,농협로타리,37.4913833,126.7307,인천광역시,outside_region,contained:인천광역시
GGB166000251,농협로타리,37.4915333,126.7305833,인천광역시,outside_region,contained:인천광역시
GGB166000875,뉴그린아트빌,37.4832833,126.7360667,인천광역시,outside_region,contained:인천광역시
GGB166000876,뉴그린아트빌,37.4831667,126.7359,인천광역시,outside_region,contained:인천광역시
GGB166000514,뉴서울아파트,37.50525,126.7364,인천광역시,outside_region,contained:인천광역시
GGB166000505,뉴서울아파트,37.5039833,126.7359333,인천광역시,outside_region,contained:인천광역시
GGB167000153,뉴서울아파트,37.5346,126.7339,인천광역시,outside_region,contained:인천광역시
GGB168001071,뉴서울아파트,37.52495,126.678,인천광역시,outside_region,contained:인천광역시
GGB166000526,뉴서울아파트,37.5066,126.7355833,인천광역시,outside_region,contained:인천광역시
GGB258500050,느리게,37.5267,127.84915,강원특별자치도 횡성군,outside_region,contained:강원특별자치도
GGB258500060,느리게,37.5268167,127.85025,강원특별자치도 횡성군,outside_region,contained:강원특별자치도
GGB167000477,다남식당,37.5705833,126.73005,인천광역시,outside_region,contained:인천광역시
GGB167000478,다남식당,37.5706,126.7298833,인천광역시,outside_region,contained:인천광역시
GGB500000212,다리앞,37.1184,127.6353667,충청북도 음성군,outside_region,contained:충청북도
GGB500000213,다리앞,37.1185167,127.6353167,충청북도 음성군,outside_region,contained:충청북도
GGB362500020,다인,36.4474667,128.3554833,경상북도 의성군,outside_region,far
GGB362500010,다인,36.4471333,128.3563833,경상북도 의성군,outside_region,far
GGB166000870,다임메가타운,37.4813167,126.7482,인천광역시,outside_region,contained:인천광역시
GGB168000382,단봉초등학교,37.5976833,126.6380667,인천광역시,outside_region,contained:인천광역시
GGB168000380,단봉초등학교,37.5975167,126.638,인천광역시,outside_region,contained:인천광역시
GGB277101362,단양IC(미정차),36.9178833,128.3643167,충청북도 단양군,outside_region,contained:충청북도
GGB277101361,단양IC(미정차),36.91805,128.365,충청북도 단양군,outside_region,contained:충청북도
GGB282500090,단양시외버스공용터미널,36.9858667,128.3709,충청북도 단양군,outside_region,contained:충청북도
GGB282500140,단양시외버스공용터미널,36.98585,128.3709667,충청북도 단양군,outside_region,contained:충청북도
GGB362000001,단촌정류소,36.425,128.6698667,경상북도 의성군,outside_region,far
GGB362000002,단촌정류소,36.425,128.6700667,경상북도 의성군,outside_region,far
GGB500000108,단평2리,37.1428333,127.63785,충청북도 음성군,outside_region,contained:충청북도
GGB500000104,단평2리,37.1431667,127.6378,충청북도 음성군,outside_region,contained:충청북도
GGB277103023,달성IC(미정차),35.7677833,128.47475,대구광역시,outside_region,far
GGB277103024,달성IC(미정차),35.7675,128.4751,대구광역시,outside_region,far
GGB165000275,담방로사거리,37.4445,126.7389167,인천광역시,outside_region,contained:인천광역시
GGB329500010,담양여객버스터미널,35.3150833,126.9842333,전라남도 담양군,outside_region,far
GGB167000553,당미마을,37.5605333,126.75825,인천광역시,outside_region,contained:인천광역시
GGB167000552,당미마을,37.5605333,126.7583333,인천광역시,outside_region,contained:인천광역시
GGB167000419,당산초등학교,37.5588333,126.7577667,인천광역시,outside_region,contained:인천광역시
GGB167000418,당산초등학교,37.5591667,126.7581,인천광역시,outside_region,contained:인천광역시
GGB277101098,당진IC(미정차),36.8929667,126.70725,충청남도 당진시,outside_region,contained:충청남도
GGB277101097,당진IC(미정차),36.8931667,126.7071667,충청남도 당진시,outside_region,contained:충청남도
GGB277101102,당진JC(미정차),36.85085,126.61845,충청남도 당진시,outside_region,contained:충청남도
GGB277101101,당진JC(미정차),36.8513667,126.6186167,충청남도 당진시,outside_region,contained:충청남도
GGB277101100,당진TG(미정차),36.8953167,126.7023667,충청남도 당진시,outside_region,contained:충청남도
GGB277101099,당진TG(미정차),36.8951333,126.7021,충청남도 당진시,outside_region,contained:충청남도
GGB300500120,당진버스터미널,36.9027667,126.6458833,충청남도 당진시,outside_region,contained:충청남도
GGB300500050,당진버스터미널,36.90275,126.6459667,충청남도 당진시,outside_region,contained:충청남도
GGB168000639,당하동탑스빌아파트,37.5907833,126.6730667,인천광역시,outside_region,contained:인천광역시
GGB168001014,당하동행정복지센터,37.5919,126.67355,인천광역시,outside_region,contained:인천광역시
GGB168000393,당하탑스빌아파트,37.58935,126.6741667,인천광역시,outside_region,contained:인천광역시
GGB168000502,당하푸르지오,37.5939667,126.6788833,인천광역시,outside_region,contained:인천광역시
GGB168000405,당하풍림아파트,37.59385,126.6766,인천광역시,outside_region,contained:인천광역시
GGB500000019,대곡1리지새울,37.6234167,127.65715,강원특별자치도 홍천군,outside_region,contained:강원특별자치도
GGB500000022,대곡고개팔봉산입구,37.6417,127.6495833,강원특별자치도 홍천군,outside_region,contained:강원특별자치도
GGB500000021,대곡고개팔봉산입구,37.6418167,127.6497667,강원특별자치도 홍천군,outside_region,contained:강원특별자치도
GGB500000020,대곡리지새울,37.623,127.6561667,강원특별자치도 홍천군,outside_region,contained:강원특별자치도
GGB277101306,대관령IC(미정차),37.6786667,128.69495,강원특별자치도 평창군,outside_region,contained:강원특별자치도
GGB277101305,대관령IC(미정차),37.6789,128.69535,강원특별자치도 평창군,outside_region,contained:강원특별자치도
GGB168000759,대덕강업앞,37.5899833,126.6493333,인천광역시,outside_region,contained:인천광역시
GGB277102989,대동JC(미정차),35.2819833,128.9855833,경상남도 김해시,outside_region,far
GGB277102990,대동JC(미정차),35.2811833,128.9847,경상남도 김해시,outside_region,far
GGB163000042,대동아파트,37.4399,126.6670167,인천광역시,outside_region,contained:인천광역시
GGB166000491,대동아파트,37.5041667,126.7331333,인천광역시,outside_region,contained:인천광역시
GGB164000345,대동아파트,37.40515,126.6697333,인천광역시,outside_region,contained:인천광역시
GGB164000128,대동아파트,37.4126833,126.6830333,인천광역시,outside_region,contained:인천광역시
GGB166000569,대동아파트,37.51275,126.7258667,인천광역시,outside_region,contained:인천광역시
GGB168000306,대동아파트,37.5454333,126.6819667,인천광역시,outside_region,contained:인천광역시
GGB168000304,대동아파트,37.5452,126.6817667,인천광역시,outside_region,contained:인천광역시
GGB163000504,대동아파트,37.4401833,126.6666667,인천광역시,outside_region,contained:인천광역시
GGB167000137,대동아파트후문,37.5308667,126.7419833,인천광역시,outside_region,contained:인천광역시
GGB166000242,대륭맨숀,37.4997167,126.7024333,인천광역시,outside_region,contained:인천광역시
GGB166000247,대륭맨숀,37.5001333,126.7029,인천광역시,outside_region,contained:인천광역시
GGB163000053,대림아파트,37.4499667,126.6359667,인천광역시,outside_region,contained:인천광역시
GGB168000609,대림아파트,37.6011333,126.6546333,인천광역시,outside_region,contained:인천광역시
GGB163000054,대림아파트,37.4499667,126.6362,인천광역시,outside_region,contained:인천광역시
GGB168000610,대림아파트,37.6009,126.6547833,인천광역시,outside_region,contained:인천광역시
GGB169000546,대문리고개입구,37.7264167,126.4861833,인천광역시,outside_region,contained:인천광역시
GGB162000091,대박주유소,37.4826,126.6516333,인천광역시,outside_region,contained:인천광역시
GGB166000651,대보아파트,37.5174,126.7372833,인천광역시,outside_region,contained:인천광역시
GGB166000658,대보아파트,37.5181667,126.7379333,인천광역시,outside_region,contained:인천광역시
GGB500000023,대복고개.팔봉산입구,37.6444333,127.6492167,강원특별자치도 홍천군,outside_region,contained:강원특별자치도
GGB500000024,대복고개.팔봉산입구,37.6447167,127.64865,강원특별자치도 홍천군,outside_region,contained:강원특별자치도
GGB281000002,대사리,37.0423833,127.4750167,충청북도 음성군,outside_region,contained:충청북도
GGB281000017,대사리,37.04255,127.4750833,충청북도 음성군,outside_region,contained:충청북도
GGB168001001,대상스틸,37.6109167,126.6794667,인천광역시,outside_region,contained:인천광역시
GGB277101415,대소IC(미정차),36.9817667,127.4707,충청북도 음성군,outside_region,contained:충청북도
GGB277101416,대소IC(미정차),36.9811833,127.4707667,충청북도 음성군,outside_region,contained:충청북도
GGB277102856,대소JC(미정차),36.94075,127.4719333,충청북도 음성군,outside_region,contained:충청북도
GGB277101417,대소JC(미정차),36.9412333,127.4727333,충청북도 음성군,outside_region,contained:충청북도
GGB277101418,대소JC(미정차),36.9406667,127.4731667,충청북도 음성군,outside_region,contained:충청북도
GGB277101414,대소TG(미정차),36.98095,127.4670333,충청북도 음성군,outside_region,contained:충청북도
GGB277101413,대소TG(미정차),36.9811833,127.4671667,충청북도 음성군,outside_region,contained:충청북도
GGB281500060,대소버스터미널,36.9694333,127.4825833,충청북도 음성군,outside_region,contained:충청북도
GGB281500020,대소버스터미널,36.9694667,127.4826833,충청북도 음성군,outside_region,contained:충청북도
GGB167000406,대신아파트,37.5301167,126.71155,인천광역시,outside_region,contained:인천광역시
GGB168000859,대신철강,37.5896167,126.6569,인천광역시,outside_region,contained:인천광역시
GGB164000078,대우삼환아파트,37.40735,126.6773,인천광역시,outside_region,contained:인천광역시
GGB164000591,대우삼환아파트,37.4049667,126.6766167,인천광역시,outside_region,contained:인천광역시
GGB163000462,대우일렉트로닉스,37.4443,126.6450833,인천광역시,outside_region,contained:인천광역시
GGB163000463,대우일렉트로닉스,37.44385,126.6444333,인천광역시,outside_region,contained:인천광역시
GGB168000407,대우푸르지오,37.59355,126.6774667,인천광역시,outside_region,contained:인천광역시
GGB165000605,대우푸르지오복합상가,37.40115,126.72655,인천광역시,outside_region,contained:인천광역시
GGB168001073,대우하나아파트,37.5246333,126.6843333,인천광역시,outside_region,contained:인천광역시
GGB168001074,대우하나아파트,37.52405,126.6843,인천광역시,outside_region,contained:인천광역시
GGB165001003,대웅실업앞,37.4705167,126.7174667,인천광역시,outside_region,contained:인천광역시
GGB168000345,대인고등학교,37.5578333,126.6772333,인천광역시,outside_region,contained:인천광역시
GGB168000344,대인고등학교,37.5570167,126.6775667,인천광역시,outside_region,contained:인천광역시
GGB165000059,대일엠앤쿡,37.4009167,126.6971167,인천광역시,outside_region,contained:인천광역시
GGB169000703,대장간마을,37.7072,126.4814333,인천광역시,outside_region,contained:인천광역시
GGB277101145,대전IC(미정차),36.3641167,127.4505833,대전광역시,outside_region,far
GGB277101144,대전IC(미정차),36.3638667,127.45035,대전광역시,outside_region,far
GGB277101147,대전TG(미정차),36.3606333,127.4488667,대전광역시,outside_region,far
GGB277101146,대전TG(미정차),36.3609,127.4485333,대전광역시,outside_region,far
GGB183500020,대전복합터미널,36.3510333,127.4367667,대전광역시,outside_region,far
GGB183500010,대전복합터미널,36.3520167,127.4373167,대전광역시,outside_region,far
GGB184500010,대전서부터미널,36.3131833,127.3886167,대전광역시,outside_region,far
GGB185500010,대전청사,36.3576,127.3807833,대전광역시,outside_region,far
GGB185500020,대전청사,36.3578667,127.3817333,대전광역시,outside_region,far
GGB277104587,대조교차로(미정차),36.5832,128.1787833,경상북도 상주시,outside_region,far
GGB168000469,대주아파트,37.6088167,126.6679,인천광역시,outside_region,contained:인천광역시
GGB168000466,대주파크빌,37.6096667,126.6668667,인천광역시,outside_region,contained:인천광역시
GGB277101118,대천IC(미정차),36.3333333,126.5752667,충청남도 보령시,outside_region,contained:충청남도
GGB277101117,대천IC(미정차),36.3329833,126.5753167,충청남도 보령시,outside_region,contained:충청남도
GGB277101116,대천휴게소(미정차),36.3743667,126.5569,충청남도 보령시,outside_region,contained:충청남도
GGB277101115,대천휴게소(미정차),36.3742,126.5567167,충청남도 보령시,outside_region,contained:충청남도
GGB214001467,대추리평화마을,36.9464,127.0890167,경기도 평택시,outside_region,contained:충청남도
GGB163000397,대화초등학교,37.4679667,126.6682667,인천광역시,outside_region,contained:인천광역시
GGB163000399,대화초등학교,37.4682333,126.6679333,인천광역시,outside_region,contained:인천광역시
GGB165001021,더샵그린스퀘어105동,37.3706833,126.65125,인천광역시,outside_region,contained:인천광역시
GGB165001022,더샵그린스퀘어107동,37.3697833,126.6510833,인천광역시,outside_region,contained:인천광역시
GGB164000495,더샵그린워크1단지,37.3982167,126.6408167,인천광역시,outside_region,contained:인천광역시
GGB164000487,더샵하버뷰,37.3957833,126.6443833,인천광역시,outside_region,contained:인천광역시
GGB165000877,더포레스트아파트,37.4294,126.7441333,인천광역시,outside_region,contained:인천광역시
GGB165000876,더포레스트아파트,37.4294167,126.74435,인천광역시,outside_region,contained:인천광역시
GGB164000410,더프라우,37.3970833,126.6510833,인천광역시,outside_region,contained:인천광역시
GGB372000002,덕거리,36.9338667,129.1829,경상북도 울진군,outside_region,far
GGB372000001,덕거리,36.9337167,129.1829667,경상북도 울진군,outside_region,far
GGB279500020,덕산,36.9126333,127.5065667,충청북도 진천군,outside_region,contained:충청북도
GGB279500180,덕산,36.9126333,127.5064667,충청북도 진천군,outside_region,contained:충청북도
GGB169000006,덕포리,37.6307,126.4502,인천광역시,outside_region,contained:인천광역시
GGB169000100,덕포리,37.6307667,126.45015,인천광역시,outside_region,contained:인천광역시
GGB277103955,도개IC(미정차),36.3132,128.3220667,경상북도 구미시,outside_region,far
GGB277103956,도개IC(미정차),36.31305,128.3225,경상북도 구미시,outside_region,far
GGB277101189,도동JC(미정차),35.9125667,128.6620167,대구광역시,outside_region,far
GGB277101190,도동JC(미정차),35.91265,128.6629333,대구광역시,outside_region,far
GGB167000566,도두리마을(중),37.5306,126.7405,인천광역시,outside_region,contained:인천광역시
GGB167000565,도두리마을(중),37.5304833,126.7416,인천광역시,outside_region,contained:인천광역시
GGB362000005,도리원버스터미널,36.29775,128.5791,경상북도 의성군,outside_region,far
GGB362000003,도리원버스터미널,36.2979333,128.5791167,경상북도 의성군,outside_region,far
GGB165000161,도림동고개,37.4228667,126.7326167,인천광역시,outside_region,contained:인천광역시
GGB165000160,도림동고개,37.4227833,126.7328167,인천광역시,outside_region,contained:인천광역시
GGB285000002,도림리,36.9105,127.2732167,충청남도 천안시,outside_region,contained:충청남도
GGB165000155,도림아이파크아파트,37.4214333,126.7303333,인천광역시,outside_region,contained:인천광역시
GGB165000154,도림육교,37.4211167,126.7301833,인천광역시,outside_region,contained:인천광역시
GGB165000153,도림주공1단지,37.4196833,126.7304,인천광역시,outside_region,contained:인천광역시
GGB165000152,도림주공1단지,37.41985,126.7300667,인천광역시,outside_region,contained:인천광역시
GGB165000142,도림주공208동,37.41725,126.72765,인천광역시,outside_region,contained:인천광역시
GGB165000143,도림주공208동,37.4171167,126.7279333,인천광역시,outside_region,contained:인천광역시
GGB165000146,도림주공2단지,37.4183333,126.7288167,인천광역시,outside_region,contained:인천광역시
GGB165000149,도림주공2단지,37.41895,126.72895,인천광역시,outside_region,contained:인천광역시
GGB168000293,도림주철관공업(주),37.5537333,126.6469167,인천광역시,outside_region,contained:인천광역시
GGB165000151,도림포도원,37.4218167,126.7234,인천광역시,outside_region,contained:인천광역시
GGB165000150,도림포도원,37.4215167,126.7226667,인천광역시,outside_region,contained:인천광역시
GGB163000314,도원가로공원,37.46765,126.6442333,인천광역시,outside_region,contained:인천광역시
GGB162000001,도원고개(도원역),37.4692,126.6410667,인천광역시,outside_region,contained:인천광역시
GGB161000180,도원동행정복지센터,37.47015,126.6385667,인천광역시,outside_region,contained:인천광역시
GGB161000176,도원역(인천축구전용경기장),37.4681667,126.6424167,인천광역시,outside_region,contained:인천광역시
GGB163000340,도화1동행정복지센터,37.4604667,126.6741333,인천광역시,outside_region,contained:인천광역시
GGB163000356,도화IC,37.4620833,126.6713167,인천광역시,outside_region,contained:인천광역시
GGB163000578,도화e편한세상604동,37.4737167,126.6678167,인천광역시,outside_region,contained:인천광역시
GGB162000003,도화동신협(구박문여고),37.4696333,126.6500167,인천광역시,outside_region,contained:인천광역시
GGB163000499,도화동신협(구박문여고),37.4693833,126.6505667,인천광역시,outside_region,contained:인천광역시
GGB163000674,도화사거리·더샵인천스카이타워,37.4695167,126.66625,인천광역시,outside_region,contained:인천광역시
GGB163000673,도화사거리·더샵인천스카이타워,37.4697667,126.6660333,인천광역시,outside_region,contained:인천광역시
GGB163000367,도화초등학교.수봉도서관,37.46465,126.6672167,인천광역시,outside_region,contained:인천광역시
GGB163000366,도화초등학교.수봉도서관,37.4641667,126.66755,인천광역시,outside_region,contained:인천광역시
GGB168000377,독정역.서구동구예비군훈련장,37.5838,126.67605,인천광역시,outside_region,contained:인천광역시
GGB168000378,독정역.서구동구예비군훈련장,37.5843833,126.67635,인천광역시,outside_region,contained:인천광역시
GGB163000234,독정이고개,37.45545,126.6569667,인천광역시,outside_region,contained:인천광역시
GGB163000238,독정이고개,37.4556167,126.6573167,인천광역시,outside_region,contained:인천광역시
GGB169000364,돌성,37.7126333,126.4588167,인천광역시,outside_region,contained:인천광역시
GGB169000587,돌성,37.7124833,126.4588,인천광역시,outside_region,contained:인천광역시
GGB277102973,동경주IC(미정차),35.7835,129.4248167,경상북도 경주시,outside_region,far
GGB277102974,동경주IC(미정차),35.7825667,129.4247833,경상북도 경주시,outside_region,far
GGB167000083,동광리어,37.5254333,126.73815,인천광역시,outside_region,contained:인천광역시
GGB167000084,동광리어,37.5256333,126.7383333,인천광역시,outside_region,contained:인천광역시
GGB162000068,동국제강,37.4816333,126.64025,인천광역시,outside_region,contained:인천광역시
GGB277103962,동군위IC(미정차),36.0974833,128.6611833,대구광역시 군위군,outside_region,far
GGB277103961,동군위IC(미정차),36.0975667,128.6608333,대구광역시 군위군,outside_region,far
GGB277101168,동김천TG(미정차),36.1400667,128.1749667,경상북도 김천시,outside_region,far
GGB277101169,동김천TG(미정차),36.14,128.17545,경상북도 김천시,outside_region,far
GGB164000337,동남아파트(무지개아파트),37.4005,126.66935,인천광역시,outside_region,contained:인천광역시
GGB165000660,동녘마을입구,37.4131333,126.7384333,인천광역시,outside_region,contained:인천광역시
GGB277101191,동대구JC(미정차),35.8873833,128.6916,대구광역시,outside_region,far
GGB277101192,동대구JC(미정차),35.8875333,128.69175,대구광역시,outside_region,far
GGB277104303,동대구TG(미정차),35.8712333,128.6818833,대구광역시,outside_region,far
GGB277104302,동대구TG(미정차),35.8711667,128.6810333,대구광역시,outside_region,far
GGB151500150,동대구터미널,35.8785167,128.63065,대구광역시,outside_region,far
GGB151500140,동대구터미널,35.8783333,128.63075,대구광역시,outside_region,far
GGB277101085,동림IC(미정차),35.1907,126.8643,경기도 광주시,outside_region,far
GGB277101086,동림IC(미정차),35.1908333,126.86345,경기도 광주시,outside_region,far
GGB277103065,동마산IC진입(미정차),35.2489833,128.59685,경상남도 마산시,outside_region,far
GGB277103064,동마산IC출입(미정차),35.249,128.5965167,경상남도 마산시,outside_region,far
GGB257000002,동막,37.6625333,127.5686667,강원특별자치도 홍천군,outside_region,contained:강원특별자치도
GGB257000004,동막리,37.66855,127.57635,강원특별자치도 홍천군,outside_region,contained:강원특별자치도
GGB257000003,동막리,37.6685333,127.5764333,강원특별자치도 홍천군,outside_region,contained:강원특별자치도
GGB257000006,동막리.아랫말,37.6744333,127.5792333,강원특별자치도 홍천군,outside_region,contained:강원특별자치도
GGB257000005,동막리.아랫말,37.6744167,127.5793167,강원특별자치도 홍천군,outside_region,contained:강원특별자치도
GGB257000001,동막삼거리,37.6626,127.5686333,강원특별자치도 홍천군,outside_region,contained:강원특별자치도
GGB164000039,동막역(1번출구),37.3983833,126.67365,인천광역시,outside_region,contained:인천광역시
GGB164000433,동막역(3번출구),37.39825,126.6727667,인천광역시,outside_region,contained:인천광역시
GGB168000436,동문아파트,37.5937167,126.6937667,인천광역시,outside_region,contained:인천광역시
GGB167000136,동보아파트,37.5316667,126.7380167,인천광역시,outside_region,contained:인천광역시
GGB167000143,동보아파트,37.5326167,126.7385167,인천광역시,outside_region,contained:인천광역시
GGB162000018,동산고,37.4735333,126.64655,인천광역시,outside_region,contained:인천광역시
GGB162000021,동산고등학교,37.4737167,126.6467,인천광역시,outside_region,contained:인천광역시
GGB267000002,동산리(동산해변)(시외),37.9768333,128.75785,,outside_region,contained:강원특별자치도
GGB267000001,동산리(동산해변)(시외),37.9771833,128.7581667,,outside_region,contained:강원특별자치도
GGB166000623,동서식품,37.5198167,126.7186333,인천광역시,outside_region,contained:인천광역시
GGB166000624,동서식품,37.51955,126.71885,인천광역시,outside_region,contained:인천광역시
GGB277101235,동서천JC(미정차),36.0581667,126.7725667,충청남도 서천군,outside_region,contained:충청남도
GGB277101236,동서천JC(미정차),36.0585167,126.7724667,충청남도 서천군,outside_region,contained:충청남도
GGB168000495,동성.길훈아파트,37.6154333,126.68675,인천광역시,outside_region,contained:인천광역시
GGB168000496,동성아파트,37.6153333,126.68695,인천광역시,outside_region,contained:인천광역시
GGB166000189,동소정사거리,37.48805,126.7295333,인천광역시,outside_region,contained:인천광역시
GGB262500660,동송터미널,38.2077167,127.2178333,강원특별자치도 철원군,outside_region,contained:강원특별자치도
GGB262500670,동송터미널,38.2076,127.2179,강원특별자치도 철원군,outside_region,contained:강원특별자치도
GGB166000184,동수교회,37.487,126.73055,인천광역시,outside_region,contained:인천광역시
GGB166000110,동수역,37.4850833,126.7172833,인천광역시,outside_region,contained:인천광역시
GGB166000108,동수역,37.4847833,126.7174,인천광역시,outside_region,contained:인천광역시
GGB166000124,동수역,37.4852167,126.7195167,인천광역시,outside_region,contained:인천광역시
GGB164000347,동아금호아파트,37.4113333,126.6775167,인천광역시,outside_region,contained:인천광역시
GGB164000344,동아금호아파트,37.4116,126.67785,인천광역시,outside_region,contained:인천광역시
GGB168000404,동아아파트,37.5950167,126.6716333,인천광역시,outside_region,contained:인천광역시
GGB168000406,동아아파트,37.59515,126.6719167,인천광역시,outside_region,contained:인천광역시
GGB163000037,동아풍림아파트,37.4417167,126.6606,인천광역시,outside_region,contained:인천광역시
GGB277104275,동안동TG(미정차),36.4419167,128.8924667,경상북도 안동시,outside_region,far
GGB277104276,동안동TG(미정차),36.4418167,128.8926333,경상북도 안동시,outside_region,far
GGB231000061,동안성병원,37.0526667,127.4750667,경기도 안성시,outside_region,contained:충청북도
GGB231000062,동안성병원,37.05275,127.4749167,경기도 안성시,outside_region,contained:충청북도
GGB166000003,동암사거리,37.4682667,126.7010667,인천광역시,outside_region,contained:인천광역시
GGB166000001,동암사거리,37.46805,126.7007333,인천광역시,outside_region,contained:인천광역시
GGB167000522,동양도서관,37.5622667,126.7576667,인천광역시,outside_region,contained:인천광역시
GGB167000523,동양도서관(휴먼빌아파트),37.5624667,126.75745,인천광역시,outside_region,contained:인천광역시
GGB168000837,동양엔파트,37.5296833,126.6436167,인천광역시,outside_region,contained:인천광역시
GGB168000820,동양엔파트,37.53005,126.64415,인천광역시,outside_region,contained:인천광역시
GGB168000986,동양엔파트,37.5249833,126.6230333,인천광역시,outside_region,contained:인천광역시
GGB167000555,동양자이입구,37.5630333,126.7557667,인천광역시,outside_region,contained:인천광역시
GGB167000554,동양자이입구,37.5631667,126.7556333,인천광역시,outside_region,contained:인천광역시
