route_id,route_name,source,day_type,headway_min_m,headway_max_m,up_first,up_last,down_first,down_last
215000214,82-4,gyeonggi,공휴일,,,15:00,15:00,15:55,15:55
215000215,82-6,gyeonggi,평일,,,20:00,20:00,20:25,20:25
215000215,82-6,gyeonggi,토요일,,,20:00,20:00,20:25,20:25
215000215,82-6,gyeonggi,일요일,,,20:00,20:00,20:25,20:25
215000215,82-6,gyeonggi,공휴일,,,20:00,20:00,20:25,20:25
215000216,83,gyeonggi,평일,170,190,06:25,19:35,07:30,20:40
215000216,83,gyeonggi,토요일,170,190,06:25,19:35,07:30,20:40
215000216,83,gyeonggi,일요일,170,190,06:25,19:35,07:30,20:40
215000216,83,gyeonggi,공휴일,170,190,06:25,19:35,07:30,20:40
215000222,4,gyeonggi,평일,60,60,06:30,22:30,06:30,22:30
215000222,4,gyeonggi,토요일,60,60,06:30,22:30,06:30,22:30
215000222,4,gyeonggi,일요일,60,60,06:30,22:30,06:30,22:30
215000222,4,gyeonggi,공휴일,60,60,06:30,22:30,06:30,22:30
215000223,3,gyeonggi,평일,95,100,06:25,21:30,07:00,22:05
215000223,3,gyeonggi,토요일,95,100,06:25,21:30,07:00,22:05
215000223,3,gyeonggi,일요일,95,100,06:25,21:30,07:00,22:05
215000223,3,gyeonggi,공휴일,95,100,06:25,21:30,07:00,22:05
215000225,5,gyeonggi,평일,30,30,06:00,22:30,06:00,22:30
215000225,5,gyeonggi,토요일,30,30,06:00,22:30,06:00,22:30
215000225,5,gyeonggi,일요일,30,30,06:00,22:30,06:00,22:30
215000225,5,gyeonggi,공휴일,30,30,06:00,22:30,06:00,22:30
215000226,6,gyeonggi,평일,90,120,06:00,21:50,06:45,22:35
215000226,6,gyeonggi,토요일,90,120,06:00,21:50,06:45,22:35
215000226,6,gyeonggi,일요일,90,120,06:00,21:50,06:45,22:35
215000226,6,gyeonggi,공휴일,90,120,06:00,21:50,06:45,22:35
215000227,90,gyeonggi,평일,30,60,05:20,22:50,05:20,22:50
215000227,90,gyeonggi,토요일,30,60,05:20,22:50,05:20,22:50
215000227,90,gyeonggi,일요일,30,60,05:20,22:50,05:20,22:50
215000227,90,gyeonggi,공휴일,30,60,05:20,22:50,05:20,22:50
215000229,61,gyeonggi,평일,,150,06:40,20:00,07:40,21:00
215000229,61,gyeonggi,토요일,,150,06:40,20:00,07:40,21:00
215000229,61,gyeonggi,일요일,,150,06:40,20:00,07:40,21:00
215000229,61,gyeonggi,공휴일,,150,06:40,20:00,07:40,21:00
215000230,11,gyeonggi,평일,50,65,05:20,22:00,06:00,22:40
215000230,11,gyeonggi,토요일,50,65,05:20,22:00,06:00,22:40
215000230,11,gyeonggi,일요일,50,65,05:20,22:00,06:00,22:40
215000230,11,gyeonggi,공휴일,50,65,05:20,22:00,06:00,22:40
215000233,91-3,gyeonggi,평일,40,,07:55,08:35,08:10,08:50
215000233,91-3,gyeonggi,토요일,40,,07:55,08:35,08:10,08:50
215000233,91-3,gyeonggi,일요일,40,,07:55,08:35,08:10,08:50
215000233,91-3,gyeonggi,공휴일,40,,07:55,08:35,08:10,08:50
215000234,91-4,gyeonggi,평일,60,60,06:00,22:30,06:20,22:50
215000234,91-4,gyeonggi,토요일,60,60,06:00,22:30,06:20,22:50
215000234,91-4,gyeonggi,일요일,60,60,06:00,22:30,06:20,22:50
215000234,91-4,gyeonggi,공휴일,60,60,06:00,22:30,06:20,22:50
215000238,51,gyeonggi,평일,50,60,05:10,22:00,05:55,22:45
215000238,51,gyeonggi,토요일,50,60,05:10,22:00,05:55,22:45
215000238,51,gyeonggi,일요일,50,60,05:10,22:00,05:55,22:45
215000238,51,gyeonggi,공휴일,50,60,05:10,22:00,05:55,22:45
215000239,55,gyeonggi,평일,55,60,05:10,20:30,06:02,21:37
215000239,55,gyeonggi,토요일,55,60,05:10,20:30,06:02,21:37
215000239,55,gyeonggi,일요일,55,60,05:10,20:30,06:02,21:37
215000239,55,gyeonggi,공휴일,55,60,05:10,20:30,06:02,21:37
215000240,101,gyeonggi,평일,50,180,06:35,21:05,06:35,21:05
215000240,101,gyeonggi,토요일,50,180,06:35,21:05,06:35,21:05
215000240,101,gyeonggi,일요일,50,180,06:35,21:05,06:35,21:05
215000240,101,gyeonggi,공휴일,50,180,06:35,21:05,06:35,21:05
215000241,1-1,gyeonggi,평일,,100,10:50,14:20,11:40,15:10
215000241,1-1,gyeonggi,토요일,,100,10:50,14:20,11:40,15:10
215000241,1-1,gyeonggi,일요일,,100,10:50,14:20,11:40,15:10
215000241,1-1,gyeonggi,공휴일,,100,10:50,14:20,11:40,15:10
216000003,71,gyeonggi,평일,40,80,04:10,22:40,05:20,23:50
216000003,71,gyeonggi,토요일,70,100,04:20,22:10,05:20,23:20
216000003,71,gyeonggi,일요일,70,100,04:20,22:10,05:20,23:20
216000003,71,gyeonggi,공휴일,70,100,04:20,22:10,05:20,23:20
216000004,22,gyeonggi,평일,40,60,05:20,22:30,04:10,22:30
216000004,22,gyeonggi,토요일,60,80,05:20,22:30,04:10,22:30
216000004,22,gyeonggi,일요일,60,80,05:20,22:30,04:10,22:30
216000004,22,gyeonggi,공휴일,60,80,05:20,22:30,04:10,22:30
216000006,125,gyeonggi,평일,15,30,05:00,22:30,05:00,22:30
216000006,125,gyeonggi,토요일,20,35,05:00,22:30,05:00,22:30
216000006,125,gyeonggi,일요일,20,35,05:00,22:30,05:00,22:30
216000006,125,gyeonggi,공휴일,20,35,05:00,22:30,05:00,22:30
216000007,123,gyeonggi,평일,20,30,04:10,22:00,05:10,23:30
216000007,123,gyeonggi,토요일,20,30,04:10,22:00,05:10,23:30
216000007,123,gyeonggi,일요일,20,30,04:10,22:00,05:10,23:30
216000007,123,gyeonggi,공휴일,20,30,04:10,22:00,05:10,23:30
216000009,727-1,gyeonggi,평일,60,120,07:00,19:30,,
216000009,727-1,gyeonggi,토요일,60,120,07:00,19:30,,
216000009,727-1,gyeonggi,일요일,60,120,07:00,19:30,,
216000009,727-1,gyeonggi,공휴일,60,120,07:00,19:30,,
216000010,99-1,gyeonggi,평일,20,30,05:05,23:00,04:20,23:00
216000010,99-1,gyeonggi,토요일,25,35,05:05,23:00,04:20,23:00
216000010,99-1,gyeonggi,일요일,35,45,05:05,23:00,04:50,23:00
216000010,99-1,gyeonggi,공휴일,35,45,05:05,23:00,04:50,23:00
216000011,55,gyeonggi,평일,20,30,04:45,22:50,04:50,22:50
216000011,55,gyeonggi,토요일,25,35,04:45,22:50,04:50,22:50
216000011,55,gyeonggi,일요일,30,40,04:45,22:50,04:50,22:50
216000011,55,gyeonggi,공휴일,30,40,04:45,22:50,04:50,22:50
216000016,62,gyeonggi,평일,10,15,04:50,23:10,04:50,23:10
216000016,62,gyeonggi,토요일,15,20,04:50,23:10,04:50,23:10
216000016,62,gyeonggi,일요일,20,30,04:50,23:10,04:50,23:10
216000016,62,gyeonggi,공휴일,20,30,04:50,23:10,04:50,23:10
216000019,31-7,gyeonggi,평일,30,40,04:10,22:50,05:30,23:00
216000019,31-7,gyeonggi,토요일,40,50,04:10,22:40,05:30,22:50
216000019,31-7,gyeonggi,일요일,40,50,04:10,22:40,05:30,22:50
216000019,31-7,gyeonggi,공휴일,40,50,04:10,22:40,05:30,22:50
216000020,38,gyeonggi,평일,15,25,05:20,23:00,05:30,22:45
216000020,38,gyeonggi,토요일,20,30,05:20,23:00,05:30,22:45
216000020,38,gyeonggi,일요일,30,40,05:20,23:00,05:30,22:45
216000020,38,gyeonggi,공휴일,30,40,05:20,23:00,05:30,22:45
216000021,301,gyeonggi,평일,40,50,04:00,22:30,05:40,00:10
216000021,301,gyeonggi,토요일,60,80,04:35,22:30,06:20,00:10
216000021,301,gyeonggi,일요일,60,80,04:35,22:30,06:20,00:10
216000021,301,gyeonggi,공휴일,60,80,04:35,22:30,06:20,00:10
216000023,80C,gyeonggi,평일,25,50,05:30,22:00,06:05,22:35
216000023,80C,gyeonggi,토요일,50,60,05:30,21:50,06:00,22:25
216000023,80C,gyeonggi,일요일,50,60,05:30,21:50,06:00,22:25
216000023,80C,gyeonggi,공휴일,50,60,05:30,21:50,06:00,22:25
216000026,3100,gyeonggi,평일,20,50,05:20,22:50,06:50,00:10
216000026,3100,gyeonggi,토요일,40,60,05:20,22:50,06:40,00:05
216000026,3100,gyeonggi,일요일,40,60,05:20,22:50,06:40,00:05
216000026,3100,gyeonggi,공휴일,40,60,05:20,22:50,06:40,00:05
216000030,501A,gyeonggi,평일,60,80,05:40,22:00,00:00,00:00
216000030,501A,gyeonggi,토요일,140,140,05:40,22:00,00:00,00:00
216000030,501A,gyeonggi,일요일,140,140,05:40,22:00,00:00,00:00
216000030,501A,gyeonggi,공휴일,140,140,05:40,22:00,00:00,00:00
216000031,727,gyeonggi,평일,90,180,07:50,19:00,08:20,19:30
216000031,727,gyeonggi,토요일,90,180,07:50,19:00,08:20,19:30
216000031,727,gyeonggi,일요일,90,180,07:50,19:00,08:20,19:30
216000031,727,gyeonggi,공휴일,90,180,07:50,19:00,08:20,19:30
216000037,10,gyeonggi,평일,15,25,06:10,23:40,05:45,23:20
216000037,10,gyeonggi,토요일,15,25,06:10,23:40,05:45,23:20
216000037,10,gyeonggi,일요일,20,30,06:10,23:40,05:45,23:20
216000037,10,gyeonggi,공휴일,20,30,06:10,23:40,05:45,23:20
216000041,5,gyeonggi,평일,80,100,05:00,20:00,05:30,20:30
216000041,5,gyeonggi,토요일,80,100,05:00,20:00,05:30,20:30
216000041,5,gyeonggi,일요일,80,100,05:00,20:00,05:30,20:30
216000041,5,gyeonggi,공휴일,80,100,05:00,20:00,05:30,20:30
216000043,3101,gyeonggi,평일,20,50,05:35,23:15,07:10,00:35
216000043,3101,gyeonggi,토요일,40,60,05:40,23:15,07:00,00:30
216000043,3101,gyeonggi,일요일,40,60,05:40,23:15,07:00,00:30
216000043,3101,gyeonggi,공휴일,40,60,05:40,23:15,07:00,00:30
216000044,M6410,gyeonggi,평일,10,30,05:50,23:30,07:05,00:30
216000044,M6410,gyeonggi,토요일,30,45,05:50,23:30,06:50,00:30
216000044,M6410,gyeonggi,일요일,30,45,05:50,23:30,06:50,00:30
216000044,M6410,gyeonggi,공휴일,30,45,05:50,23:30,06:50,00:30
216000045,8407,gyeonggi,평일,20,40,04:30,22:00,06:00,23:40
216000045,8407,gyeonggi,토요일,30,60,05:00,22:00,06:40,23:40
216000045,8407,gyeonggi,일요일,30,60,05:00,22:00,06:40,23:40
216000045,8407,gyeonggi,공휴일,30,60,05:00,22:00,06:40,23:40
216000046,5609,gyeonggi,평일,10,70,05:10,23:20,07:10,01:15
216000046,5609,gyeonggi,토요일,40,60,05:10,23:00,07:10,00:50
216000046,5609,gyeonggi,일요일,40,60,05:10,23:00,07:10,00:50
216000046,5609,gyeonggi,공휴일,40,60,05:10,23:00,07:10,00:50
216000047,5602,gyeonggi,평일,15,25,05:30,22:40,06:20,00:00
216000047,5602,gyeonggi,토요일,20,30,05:30,22:40,07:00,00:00
216000047,5602,gyeonggi,일요일,20,30,05:30,22:40,07:00,00:00
216000047,5602,gyeonggi,공휴일,20,30,05:30,22:40,07:00,00:00
216000049,4-1,gyeonggi,평일,15,40,05:20,22:50,05:40,23:10
216000049,4-1,gyeonggi,토요일,25,60,05:20,22:50,05:40,23:10
216000049,4-1,gyeonggi,일요일,25,60,05:20,22:50,05:40,23:10
216000049,4-1,gyeonggi,공휴일,25,60,05:20,22:50,05:40,23:10
216000051,8-1,gyeonggi,평일,20,35,04:50,23:10,05:00,23:20
216000051,8-1,gyeonggi,토요일,20,35,04:50,23:10,05:00,23:20
216000051,8-1,gyeonggi,일요일,20,35,04:50,23:10,05:00,23:20
216000051,8-1,gyeonggi,공휴일,20,35,04:50,23:10,05:00,23:20
216000054,525,gyeonggi,평일,20,40,04:40,22:00,06:00,23:20
216000054,525,gyeonggi,토요일,30,40,04:40,22:00,06:00,23:20
216000054,525,gyeonggi,일요일,30,40,04:40,22:00,06:00,23:20
216000054,525,gyeonggi,공휴일,30,40,04:40,22:00,06:00,23:20
216000055,501B,gyeonggi,평일,60,70,05:40,22:00,00:00,00:00
216000055,501B,gyeonggi,토요일,110,130,05:40,22:00,00:00,00:00
216000055,501B,gyeonggi,일요일,110,130,05:40,22:00,00:00,00:00
216000055,501B,gyeonggi,공휴일,110,130,05:40,22:00,00:00,00:00
216000061,3102,gyeonggi,평일,15,30,05:10,23:30,06:40,00:40
216000061,3102,gyeonggi,토요일,20,40,05:30,23:30,06:40,00:40
216000061,3102,gyeonggi,일요일,20,40,05:30,23:30,06:40,00:40
216000061,3102,gyeonggi,공휴일,20,40,05:30,23:30,06:40,00:40
216000064,310,gyeonggi,평일,130,150,06:35,19:20,06:10,20:00
216000064,310,gyeonggi,토요일,140,170,06:35,19:20,06:10,19:35
216000064,310,gyeonggi,일요일,140,170,06:35,19:20,06:10,19:35
216000064,310,gyeonggi,공휴일,140,170,06:35,19:20,06:10,19:35
216000066,9,gyeonggi,평일,20,40,06:00,22:00,06:35,22:30
216000066,9,gyeonggi,토요일,40,60,06:00,22:40,06:35,23:10
216000066,9,gyeonggi,일요일,40,60,06:00,22:40,06:35,23:10
216000066,9,gyeonggi,공휴일,40,60,06:00,22:40,06:35,23:10
216000067,20,gyeonggi,평일,120,140,05:30,20:20,06:25,21:30
216000067,20,gyeonggi,토요일,120,140,05:30,20:20,06:25,21:30
216000067,20,gyeonggi,일요일,120,140,05:30,20:20,06:25,21:30
216000067,20,gyeonggi,공휴일,120,140,05:30,20:20,06:25,21:30
216000068,10-1,gyeonggi,평일,25,60,05:30,23:10,06:00,23:40
216000068,10-1,gyeonggi,토요일,40,80,05:30,22:00,06:00,22:30
216000068,10-1,gyeonggi,일요일,40,80,05:30,22:00,06:00,22:30
216000068,10-1,gyeonggi,공휴일,40,80,05:30,22:00,06:00,22:30
216000069,13,gyeonggi,평일,60,120,06:00,22:30,06:25,22:50
216000069,13,gyeonggi,토요일,60,120,06:00,22:30,06:25,22:50
216000069,13,gyeonggi,일요일,60,120,06:00,22:30,06:25,22:50
216000069,13,gyeonggi,공휴일,60,120,06:00,22:30,06:25,22:50
216000070,1200,gyeonggi,평일,180,180,05:00,21:20,06:00,22:20
216000070,1200,gyeonggi,토요일,180,180,05:00,21:20,06:00,22:20
216000070,1200,gyeonggi,일요일,180,180,05:00,21:20,06:00,22:20
216000070,1200,gyeonggi,공휴일,180,180,05:00,21:20,06:00,22:20
216000073,3,gyeonggi,평일,40,60,05:30,22:20,05:10,22:20
216000073,3,gyeonggi,토요일,40,60,05:30,22:20,05:10,22:20
216000073,3,gyeonggi,일요일,40,60,05:30,22:20,05:10,22:20
216000073,3,gyeonggi,공휴일,40,60,05:30,22:20,05:10,22:20
216000074,7,gyeonggi,평일,35,120,05:20,20:40,06:15,21:40
216000074,7,gyeonggi,토요일,120,180,05:30,20:40,06:25,21:40
216000074,7,gyeonggi,일요일,120,180,05:30,20:40,06:25,21:40
216000074,7,gyeonggi,공휴일,120,180,05:30,20:40,06:25,21:40
216000075,50,gyeonggi,평일,50,90,05:50,22:20,07:05,23:30
216000075,50,gyeonggi,토요일,70,130,05:50,21:30,06:55,22:40
216000075,50,gyeonggi,일요일,70,130,05:50,21:30,06:55,22:40
216000075,50,gyeonggi,공휴일,70,130,05:50,21:30,06:55,22:40
216000076,34,gyeonggi,평일,20,170,05:30,20:40,06:40,21:45
216000076,34,gyeonggi,토요일,20,170,05:30,20:40,06:40,21:45
216000076,34,gyeonggi,일요일,20,170,05:30,20:40,06:40,21:45
216000076,34,gyeonggi,공휴일,20,170,05:30,20:40,06:40,21:45
216000077,6,gyeonggi,평일,30,50,05:10,22:40,05:50,23:15
216000077,6,gyeonggi,토요일,50,80,05:10,22:20,05:50,22:55
216000077,6,gyeonggi,일요일,50,80,05:10,22:20,05:50,22:55
216000077,6,gyeonggi,공휴일,50,80,05:10,22:20,05:50,22:55
216000078,2,gyeonggi,평일,25,40,05:40,22:20,05:20,23:05
216000078,2,gyeonggi,토요일,50,70,05:30,21:20,05:20,22:10
216000078,2,gyeonggi,일요일,50,70,05:30,21:20,05:20,22:10
216000078,2,gyeonggi,공휴일,50,70,05:30,21:20,05:20,22:10
216000079,737,gyeonggi,평일,120,180,08:00,18:30,08:40,19:10
216000079,737,gyeonggi,토요일,120,180,08:00,18:30,08:40,19:10
216000079,737,gyeonggi,일요일,120,180,08:00,18:30,08:40,19:10
216000079,737,gyeonggi,공휴일,120,180,08:00,18:30,08:40,19:10
216000081,80A,gyeonggi,평일,10,20,05:40,23:20,05:40,23:20
216000081,80A,gyeonggi,토요일,15,25,05:40,23:20,05:40,23:20
216000081,80A,gyeonggi,일요일,25,40,05:40,23:20,05:40,23:20
216000081,80A,gyeonggi,공휴일,25,40,05:40,23:20,05:40,23:20
216000082,80B,gyeonggi,평일,10,20,05:40,23:20,05:40,23:20
216000082,80B,gyeonggi,토요일,15,25,05:40,23:20,05:40,23:20
216000082,80B,gyeonggi,일요일,25,40,05:40,23:20,05:40,23:20
216000082,80B,gyeonggi,공휴일,25,40,05:40,23:20,05:40,23:20
216000083,8,gyeonggi,평일,50,120,05:40,22:20,05:55,22:40
216000083,8,gyeonggi,토요일,50,120,05:40,22:20,05:55,22:40
216000083,8,gyeonggi,일요일,50,120,05:40,22:20,05:55,22:40
216000083,8,gyeonggi,공휴일,50,120,05:40,22:20,05:55,22:40
216000084,90,gyeonggi,평일,30,60,05:40,21:00,06:05,21:30
216000084,90,gyeonggi,토요일,80,90,06:10,21:00,06:40,21:30
216000084,90,gyeonggi,일요일,80,90,06:10,21:00,06:40,21:30
216000084,90,gyeonggi,공휴일,80,90,06:10,21:00,06:40,21:30
216000085,16,gyeonggi,평일,40,60,06:10,23:00,05:40,22:30
216000085,16,gyeonggi,토요일,40,60,06:10,23:00,05:40,22:30
216000085,16,gyeonggi,일요일,40,60,06:10,23:00,05:40,22:30
216000085,16,gyeonggi,공휴일,40,60,06:10,23:00,05:40,22:30
216000086,70A,gyeonggi,평일,40,60,05:30,23:00,05:30,23:00
216000086,70A,gyeonggi,토요일,40,60,05:30,23:00,05:30,23:00
216000086,70A,gyeonggi,일요일,40,60,05:30,23:00,05:30,23:00
216000086,70A,gyeonggi,공휴일,40,60,05:30,23:00,05:30,23:00
216000087,70B,gyeonggi,평일,40,60,05:30,23:00,05:30,23:00
216000087,70B,gyeonggi,토요일,40,60,05:30,23:00,05:30,23:00
216000087,70B,gyeonggi,일요일,40,60,05:30,23:00,05:30,23:00
216000087,70B,gyeonggi,공휴일,40,60,05:30,23:00,05:30,23:00
216000088,9-1,gyeonggi,평일,40,60,05:40,21:40,06:20,22:15
216000088,9-1,gyeonggi,토요일,40,60,05:40,21:40,06:20,22:15
216000088,9-1,gyeonggi,일요일,40,60,05:40,21:40,06:20,22:15
216000088,9-1,gyeonggi,공휴일,40,60,05:40,21:40,06:20,22:15
216000089,6501,gyeonggi,평일,10,40,04:50,23:00,05:30,23:50
216000089,6501,gyeonggi,토요일,30,50,05:20,23:00,06:00,23:50
216000089,6501,gyeonggi,일요일,30,50,05:20,23:00,06:00,23:50
216000089,6501,gyeonggi,공휴일,30,50,05:20,23:00,06:00,23:50
216000090,51,gyeonggi,평일,40,40,08:10,19:30,07:40,19:00
216000092,60A,gyeonggi,평일,30,40,05:30,22:50,05:30,22:50
216000092,60A,gyeonggi,토요일,40,60,05:30,23:00,05:30,23:00
216000092,60A,gyeonggi,일요일,40,60,05:30,23:00,05:30,23:00
216000092,60A,gyeonggi,공휴일,40,60,05:30,23:00,05:30,23:00
216000093,60B,gyeonggi,평일,30,40,05:30,22:50,05:30,22:50
216000093,60B,gyeonggi,토요일,40,60,05:30,23:00,05:30,23:00
216000093,60B,gyeonggi,일요일,40,60,05:30,23:00,05:30,23:00
216000093,60B,gyeonggi,공휴일,40,60,05:30,23:00,05:30,23:00
216000096,3100N,gyeonggi,평일,,,23:45,00:45,01:00,02:00
216000097,N60A,gyeonggi,평일,,,00:10,01:20,00:10,01:20
216000097,N60A,gyeonggi,토요일,,,00:10,01:20,00:10,01:20
216000098,N60B,gyeonggi,평일,,,00:10,01:20,00:10,01:20
216000098,N60B,gyeonggi,토요일,,,00:10,01:20,00:10,01:20
216000099,N70A,gyeonggi,평일,,,00:10,01:20,00:10,01:20
216000099,N70A,gyeonggi,토요일,,,00:10,01:20,00:10,01:20
216000100,N70B,gyeonggi,평일,,,00:10,01:20,00:10,01:20
216000100,N70B,gyeonggi,토요일,,,00:10,01:20,00:10,01:20
216000101,N80A,gyeonggi,평일,2,,00:10,01:20,00:10,01:20
216000101,N80A,gyeonggi,토요일,,,00:10,01:20,00:10,01:20
216000102,N80B,gyeonggi,평일,,,00:10,01:20,00:10,01:20
216000102,N80B,gyeonggi,토요일,,,00:10,01:20,00:10,01:20
216000103,안산똑버스01,gyeonggi,평일,,,07:00,21:00,07:00,21:00
216000103,안산똑버스01,gyeonggi,토요일,,,07:00,21:00,07:00,21:00
216000103,안산똑버스01,gyeonggi,일요일,,,07:00,21:00,07:00,21:00
216000103,안산똑버스01,gyeonggi,공휴일,,,07:00,21:00,07:00,21:00
216000104,7070,gyeonggi,평일,20,30,04:30,23:20,05:40,00:30
216000104,7070,gyeonggi,토요일,20,40,05:00,23:20,06:10,00:30
216000104,7070,gyeonggi,일요일,20,40,05:00,23:20,06:10,00:30
216000104,7070,gyeonggi,공휴일,20,40,05:00,23:20,06:10,00:30
216000107,3103,gyeonggi,평일,60,80,06:00,21:00,07:50,22:30
216000107,3103,gyeonggi,토요일,90,150,06:30,20:30,08:00,22:00
216000107,3103,gyeonggi,일요일,90,150,06:30,20:30,08:00,22:00
216000107,3103,gyeonggi,공휴일,90,150,06:30,20:30,08:00,22:00
216000108,72,gyeonggi,평일,30,40,06:30,21:30,06:40,21:40
216000109,안산똑버스02,gyeonggi,평일,,,06:00,22:00,06:00,22:00
216000109,안산똑버스02,gyeonggi,토요일,,,06:00,22:00,06:00,22:00
216000109,안산똑버스02,gyeonggi,일요일,,,06:00,22:00,06:00,22:00
216000109,안산똑버스02,gyeonggi,공휴일,,,06:00,22:00,06:00,22:00
216000110,122,gyeonggi,평일,70,120,05:20,21:00,06:40,22:20
216000110,122,gyeonggi,토요일,70,120,05:20,21:00,06:40,22:20
216000110,122,gyeonggi,일요일,70,120,05:20,21:00,06:40,22:20
216000110,122,gyeonggi,공휴일,70,120,05:20,21:00,06:40,22:20
216000111,66,gyeonggi,평일,180,240,04:30,20:00,06:10,18:10
216000111,66,gyeonggi,토요일,180,240,04:30,20:00,06:10,18:10
216000111,66,gyeonggi,일요일,180,240,04:30,20:00,06:10,18:10
216000111,66,gyeonggi,공휴일,180,240,04:30,20:00,06:10,18:10
216000113,171,gyeonggi,평일,30,80,06:00,22:30,06:40,23:10
216000113,171,gyeonggi,토요일,70,160,06:40,22:30,07:20,23:10
216000113,171,gyeonggi,일요일,70,160,06:40,22:30,07:20,23:10
216000113,171,gyeonggi,공휴일,70,160,06:40,22:30,07:20,23:10
216000114,90A,gyeonggi,평일,40,60,05:30,22:40,06:00,23:10
216000114,90A,gyeonggi,토요일,40,60,05:30,22:40,06:00,23:10
216000114,90A,gyeonggi,일요일,40,60,05:30,22:40,06:00,23:10
216000114,90A,gyeonggi,공휴일,40,60,05:30,22:40,06:00,23:10
216000115,90B,gyeonggi,평일,40,60,05:50,23:00,06:20,23:30
216000115,90B,gyeonggi,토요일,40,60,05:50,23:00,06:20,23:30
216000115,90B,gyeonggi,일요일,40,60,05:50,23:00,06:20,23:30
216000115,90B,gyeonggi,공휴일,40,60,05:50,23:00,06:20,23:30
216000116,102,gyeonggi,평일,20,45,04:30,22:30,05:05,23:05
216000116,102,gyeonggi,토요일,30,50,05:00,22:30,05:35,23:05
216000116,102,gyeonggi,일요일,30,50,05:00,22:30,05:35,23:05
216000116,102,gyeonggi,공휴일,30,50,05:00,22:30,05:35,23:05
217000002,101,gyeonggi,평일,15,30,04:15,23:30,04:05,00:00
217000002,101,gyeonggi,토요일,30,40,04:15,23:00,04:15,23:30
217000002,101,gyeonggi,일요일,30,40,04:15,23:00,04:15,23:30
217000002,101,gyeonggi,공휴일,30,40,04:15,23:00,04:15,23:30
217000003,52,gyeonggi,평일,7,15,05:00,23:10,04:50,23:15
217000003,52,gyeonggi,토요일,10,20,05:00,23:10,04:50,23:15
217000003,52,gyeonggi,일요일,15,20,05:00,23:10,04:50,23:15
217000003,52,gyeonggi,공휴일,15,20,05:00,23:10,04:50,23:15
217000004,77,gyeonggi,평일,7,15,05:10,23:00,05:20,23:00
217000004,77,gyeonggi,토요일,8,15,05:10,23:00,05:20,23:00
217000004,77,gyeonggi,일요일,15,20,05:10,23:00,05:20,23:00
217000004,77,gyeonggi,공휴일,15,20,05:10,23:00,05:20,23:00
217000005,511,gyeonggi,평일,20,25,04:45,22:20,05:30,23:00
217000005,511,gyeonggi,토요일,25,35,05:00,22:20,05:45,23:00
217000005,511,gyeonggi,일요일,25,35,05:00,22:20,05:45,23:00
217000005,511,gyeonggi,공휴일,25,35,05:00,22:20,05:45,23:00
217000006,61,gyeonggi,평일,15,30,05:00,23:00,05:00,23:30
217000006,61,gyeonggi,토요일,20,30,05:00,23:00,05:00,23:30
217000006,61,gyeonggi,일요일,30,40,05:00,23:00,05:10,23:30
217000006,61,gyeonggi,공휴일,30,40,05:00,23:00,05:10,23:30
217000007,99,gyeonggi,평일,120,150,05:20,22:00,05:10,22:00
217000007,99,gyeonggi,토요일,120,150,05:20,22:00,05:10,22:00
217000007,99,gyeonggi,일요일,120,150,05:20,22:00,05:10,22:00
217000007,99,gyeonggi,공휴일,120,150,05:20,22:00,05:10,22:00
217000009,32,gyeonggi,평일,10,50,05:00,23:00,05:20,23:00
217000009,32,gyeonggi,토요일,40,60,05:00,23:00,05:30,23:00
217000009,32,gyeonggi,일요일,40,60,05:00,23:00,05:30,23:00
217000009,32,gyeonggi,공휴일,40,60,05:00,23:00,05:30,23:00
217000012,350,gyeonggi,평일,50,60,04:50,23:00,05:40,23:00
217000012,350,gyeonggi,토요일,60,80,04:50,23:00,05:40,23:00
217000012,350,gyeonggi,일요일,60,80,04:50,23:00,05:40,23:00
217000012,350,gyeonggi,공휴일,60,80,04:50,23:00,05:40,23:00
217000013,320,gyeonggi,평일,20,30,04:00,23:20,05:00,01:20
217000013,320,gyeonggi,토요일,25,35,04:00,23:20,05:00,01:20
217000013,320,gyeonggi,일요일,25,35,04:00,23:20,05:00,01:20
217000013,320,gyeonggi,공휴일,25,35,04:00,23:20,05:00,01:20
217000014,1100,gyeonggi,평일,30,50,05:00,23:00,06:05,00:05
217000014,1100,gyeonggi,토요일,30,50,05:00,23:00,06:05,00:05
217000014,1100,gyeonggi,일요일,40,60,05:00,23:00,06:05,00:05
217000014,1100,gyeonggi,공휴일,40,60,05:00,23:00,06:05,00:05
218000001,85,gyeonggi,평일,10,15,05:00,22:20,06:11,23:20
218000001,85,gyeonggi,토요일,15,22,05:00,22:20,06:11,23:20
218000001,85,gyeonggi,일요일,20,28,05:00,22:20,06:11,23:20
218000001,85,gyeonggi,공휴일,20,28,05:00,22:20,06:11,23:20
218000006,97,gyeonggi,평일,60,70,04:50,22:00,06:50,00:00
218000006,97,gyeonggi,토요일,60,70,04:50,22:00,06:50,00:00
218000006,97,gyeonggi,일요일,60,70,04:50,22:00,06:50,00:00
218000006,97,gyeonggi,공휴일,60,70,04:50,22:00,06:50,00:00
218000007,1001,gyeonggi,평일,15,25,04:40,23:20,06:00,00:35
218000007,1001,gyeonggi,토요일,15,25,04:40,23:20,06:00,00:35
218000007,1001,gyeonggi,일요일,25,40,04:40,23:20,06:00,00:35
218000007,1001,gyeonggi,공휴일,25,40,04:40,23:20,06:00,00:35
