stop_key,name,name_norm,name_key,aliases,lat,lon,sido_cd,sido_nm,sgg_cd,sgg_nm,region_method,snap_dist_m,source_ids,rep_source,ars_nos,merge_status,twin_dist_m,is_virtual,raw_city_label
116000038,디지털산업1단지,디지털산업1단지,디지털산업1단지,,37.4838513,126.8950387,11,서울특별시,11530,구로구,contain,,GGB116000038|SEB116000038,SEB,17124,merged_near,33.3,0,서울특별시
116000039,디지털산업1단지,디지털산업1단지,디지털산업1단지,,37.4839659,126.8947643,11,서울특별시,11530,구로구,contain,,GGB116000039|SEB116000039,SEB,17125,merged_near,24.5,0,서울특별시
116000040,하이엔드1차·보건지소·치매센터,하이엔드1차.보건지소.치매센터,하이엔드1차보건지소치매센터,,37.4817478,126.8929302,11,서울특별시,11530,구로구,contain,,GGB116000040|SEB116000040,SEB,17126,merged_near,42.7,0,서울특별시
116000041,지하이시티·보건지소·치매센터,지하이시티.보건지소.치매센터,지하이시티보건지소치매센터,,37.4816977,126.8926352,11,서울특별시,11530,구로구,contain,,GGB116000041|SEB116000041,SEB,17127,merged_near,4.0,0,서울특별시
116000042,디지털단지오거리,디지털단지오거리,디지털단지오거리,,37.4800218,126.8908839,11,서울특별시,11530,구로구,contain,,GGB116000042|SEB116000042,SEB,17128,merged_near,5.0,0,서울특별시
116000043,디지털단지오거리,디지털단지오거리,디지털단지오거리,,37.4799330,126.8903980,11,서울특별시,11530,구로구,contain,,GGB116000043|SEB116000043,SEB,17129,merged_near,41.9,0,서울특별시
116000044,퀸즈빌,퀸즈빌,퀸즈빌,,37.4875160,126.8333110,11,서울특별시,11530,구로구,contain,,GGB116000044|SEB116000044,SEB,17130,merged_near,45.5,0,서울특별시
116000045,가리봉시장,가리봉시장,가리봉시장,,37.4830083,126.8871282,11,서울특별시,11530,구로구,contain,,GGB116000045|SEB116000045,SEB,17131,merged_near,9.7,0,서울특별시
116000046,가리봉시장,가리봉시장,가리봉시장,,37.4824286,126.8869929,11,서울특별시,11530,구로구,contain,,GGB116000046|SEB116000046,SEB,17132,merged_near,4.3,0,서울특별시
116000047,남구로역3번출구,남구로역3번출구,남구로역3번출구,,37.4841800,126.8862680,11,서울특별시,11530,구로구,contain,,GGB116000047|SEB116000047,SEB,17133,merged_near,15.9,0,서울특별시
116000048,남구로역,남구로역,남구로역,,37.4860984,126.8856451,11,서울특별시,11530,구로구,contain,,GGB116000048|SEB116000048,SEB,17134,merged_near,5.8,0,서울특별시
116000049,구로시장,구로시장,구로시장,,37.4879909,126.8848621,11,서울특별시,11530,구로구,contain,,GGB116000049|SEB116000049,SEB,17135,merged_near,16.9,0,서울특별시
116000050,구로시장,구로시장,구로시장,,37.4879800,126.8846100,11,서울특별시,11530,구로구,contain,,GGB116000050|SEB116000050,SEB,17136,merged_near,27.2,0,서울특별시
116000051,구로4동우체국.고대구로병원정문,구로4동우체국.고대구로병원정문,구로4동우체국고대구로병원정문,,37.4902484,126.8842399,11,서울특별시,11530,구로구,contain,,GGB116000051|SEB116000051,SEB,17137,merged_near,5.8,0,서울특별시
116000052,구로4동우체국.고대구로병원정문,구로4동우체국.고대구로병원정문,구로4동우체국고대구로병원정문,,37.4899022,126.8840651,11,서울특별시,11530,구로구,contain,,GGB116000052|SEB116000052,SEB,17138,merged_near,5.5,0,서울특별시
116000053,구로119안전센터,구로119안전센터,구로119안전센터,,37.4937843,126.8832313,11,서울특별시,11530,구로구,contain,,GGB116000053|SEB116000053,SEB,17139,merged_near,5.5,0,서울특별시
116000054,구로119안전센터,구로119안전센터,구로119안전센터,,37.4938362,126.8829564,11,서울특별시,11530,구로구,contain,,GGB116000054|SEB116000054,SEB,17140,merged_near,5.3,0,서울특별시
116000055,우리유앤미아파트,우리유앤미아파트,우리유앤미아파트,,37.4967742,126.8823841,11,서울특별시,11530,구로구,contain,,GGB116000055|SEB116000055,SEB,17141,merged_near,7.2,0,서울특별시
116000056,구로변전소.구로초등학교,구로변전소.구로초등학교,구로변전소구로초등학교,,37.4977887,126.8840767,11,서울특별시,11530,구로구,contain,,GGB116000056|SEB116000056,SEB,17142,merged_near,5.0,0,서울특별시
116000057,구로2동성당,구로2동성당,구로2동성당,,37.4995739,126.8823344,11,서울특별시,11530,구로구,contain,,GGB116000057|SEB116000057,SEB,17143,merged_near,5.6,0,서울특별시
116000058,구로역·NC신구로점,구로역.NC신구로점,구로역nc신구로점,,37.5000384,126.8828494,11,서울특별시,11530,구로구,contain,,GGB116000058|SEB116000058,SEB,17144,merged_near,5.0,0,서울특별시
116000059,구로역·NC신구로점,구로역.NC신구로점,구로역nc신구로점,,37.5008460,126.8825806,11,서울특별시,11530,구로구,contain,,GGB116000059|SEB116000059,SEB,17145,merged_near,41.6,0,서울특별시
116000060,구로역.구로기계공구상가,구로역.구로기계공구상가,구로역구로기계공구상가,,37.5035681,126.8793093,11,서울특별시,11530,구로구,contain,,GGB116000060|SEB116000060,SEB,17146,merged_near,5.4,0,서울특별시
116000061,구로역.구로기계공구상가,구로역.구로기계공구상가,구로역구로기계공구상가,,37.5034173,126.8789985,11,서울특별시,11530,구로구,contain,,GGB116000061|SEB116000061,SEB,17147,merged_near,5.7,0,서울특별시
116000062,기업은행구로중앙지점,기업은행구로중앙지점,기업은행구로중앙지점,,37.5051656,126.8774020,11,서울특별시,11530,구로구,contain,,GGB116000062|SEB116000062,SEB,17148,merged_near,3.8,0,서울특별시
116000063,기업은행구로중앙지점,기업은행구로중앙지점,기업은행구로중앙지점,,37.5048735,126.8772441,11,서울특별시,11530,구로구,contain,,GGB116000063|SEB116000063,SEB,17149,merged_near,7.5,0,서울특별시
116000066,신도림중학교,신도림중학교,신도림중학교,,37.5064944,126.8849527,11,서울특별시,11530,구로구,contain,,GGB116000066|SEB116000066,SEB,17152,merged_near,4.4,0,서울특별시
116000067,신도림중학교,신도림중학교,신도림중학교,,37.5067720,126.8847050,11,서울특별시,11530,구로구,contain,,GGB116000067|SEB116000067,SEB,17153,merged_near,10.8,0,서울특별시
116000068,구로역,구로역,구로역,,37.5045500,126.8822770,11,서울특별시,11530,구로구,contain,,GGB116000068|SEB116000068,SEB,17154,merged_near,8.5,0,서울특별시
116000069,구로역,구로역,구로역,,37.5048451,126.8821395,11,서울특별시,11530,구로구,contain,,GGB116000069|SEB116000069,SEB,17155,merged_near,4.3,0,서울특별시
116000078,개봉사거리,개봉사거리,개봉사거리,,37.4971447,126.8572965,11,서울특별시,11530,구로구,contain,,GGB116000078|SEB116000078,SEB,17164,merged_near,23.9,0,서울특별시
116000080,경인중학교,경인중학교,경인중학교,,37.4968954,126.8563002,11,서울특별시,11530,구로구,contain,,GGB116000080|SEB116000080,SEB,17166,merged_near,27.3,0,서울특별시
116000082,개봉치안센터,개봉치안센터,개봉치안센터,,37.4981960,126.8518576,11,서울특별시,11530,구로구,contain,,SEB116000082,SEB,17168,single,,0,서울특별시
116000083,오류1동주민센터.오류문화센터,오류1동주민센터.오류문화센터,오류1동주민센터오류문화센터,,37.4968380,126.8461421,11,서울특별시,11530,구로구,contain,,GGB116000083|SEB116000083,SEB,17169,merged_near,17.2,0,서울특별시
116000084,오류1동주민센터.오류문화센터,오류1동주민센터.오류문화센터,오류1동주민센터오류문화센터,,37.4965314,126.8446510,11,서울특별시,11530,구로구,contain,,GGB116000084|SEB116000084,SEB,17170,merged_near,3.0,0,서울특별시
116000085,오류동역,오류동역,오류동역,,37.4956918,126.8433601,11,서울특별시,11530,구로구,contain,,GGB116000085|SEB116000085,SEB,17171,merged_near,2.9,0,서울특별시
116000086,오류동역,오류동역,오류동역,,37.4956023,126.8425370,11,서울특별시,11530,구로구,contain,,GGB116000086|SEB116000086,SEB,17172,merged_near,3.9,0,서울특별시
116000087,씨티월드,씨티월드,씨티월드,,37.4944629,126.8406827,11,서울특별시,11530,구로구,contain,,GGB116000087|SEB116000087,SEB,17173,merged_near,2.7,0,서울특별시
116000088,오류지구대.텃골,오류지구대.텃골,오류지구대텃골,,37.4942645,126.8394648,11,서울특별시,11530,구로구,contain,,GGB116000088|SEB116000088,SEB,17174,merged_near,5.0,0,서울특별시
116000089,서울가든빌라앞,서울가든빌라앞,서울가든빌라앞,,37.4912029,126.8311076,11,서울특별시,11530,구로구,contain,,GGB116000089|SEB116000089,SEB,17175,merged_near,11.3,0,서울특별시
116000090,서울가든빌라앞,서울가든빌라앞,서울가든빌라앞,,37.4915630,126.8316708,11,서울특별시,11530,구로구,contain,,GGB116000090|SEB116000090,SEB,17176,merged_near,5.3,0,서울특별시
116000091,성공회대학교.유한공고앞,성공회대학교.유한공고앞,성공회대학교유한공고앞,,37.4894469,126.8250439,11,서울특별시,11530,구로구,contain,,GGB116000091|SEB116000091,SEB,17177,merged_near,3.5,0,서울특별시
116000093,연세중앙교회,연세중앙교회,연세중앙교회,,37.4931083,126.8354231,11,서울특별시,11530,구로구,contain,,GGB116000093|SEB116000093,SEB,17179,merged_near,4.7,0,서울특별시
116000094,궁동청소년문화의집,궁동청소년문화의집,궁동청소년문화의집,,37.4933235,126.8328204,11,서울특별시,11530,구로구,contain,,GGB116000094|SEB116000094,SEB,17180,merged_far,52.6,0,서울특별시
116000095,궁동청소년문화의집.구로검사소,궁동청소년문화의집.구로검사소,궁동청소년문화의집구로검사소,,37.4931332,126.8336322,11,서울특별시,11530,구로구,contain,,GGB116000095|SEB116000095,SEB,17181,merged_near,20.5,0,서울특별시
116000096,우신중고등학교,우신중고등학교,우신중고등학교,우신고등학교,37.4933000,126.8308470,11,서울특별시,11530,구로구,contain,,GGB116000096|SEB116000096,SEB,17182,merged_near,5.9,0,서울특별시
116000097,우신중고등학교,우신중고등학교,우신중고등학교,우신고등학교,37.4930634,126.8304506,11,서울특별시,11530,구로구,contain,,GGB116000097|SEB116000097,SEB,17183,merged_near,6.1,0,서울특별시
116000098,온수역,온수역,온수역,,37.4928020,126.8237600,11,서울특별시,11530,구로구,contain,,GGB116000098|SEB116000098,SEB,17184,merged_near,3.9,0,서울특별시
116000099,온수역,온수역,온수역,,37.4927770,126.8244009,11,서울특별시,11530,구로구,contain,,GGB116000099|SEB116000099,SEB,17185,merged_near,12.5,0,서울특별시
116000100,온수동새마을금고,온수동새마을금고,온수동새마을금고,,37.4960559,126.8243872,11,서울특별시,11530,구로구,contain,,GGB116000100|SEB116000100,SEB,17186,merged_near,32.6,0,서울특별시
116000101,정진학교.온수힐스테이트아파트,정진학교.온수힐스테이트아파트,정진학교온수힐스테이트아파트,,37.4969746,126.8221461,11,서울특별시,11530,구로구,contain,,GGB116000101|SEB116000101,SEB,17187,merged_near,22.6,0,서울특별시
116000102,수궁동주민센터,수궁동주민센터,수궁동주민센터,,37.4946510,126.8308660,11,서울특별시,11530,구로구,contain,,GGB116000102|SEB116000102,SEB,17188,merged_far,55.8,0,서울특별시
116000103,수궁동주민센터,수궁동주민센터,수궁동주민센터,,37.4943591,126.8308533,11,서울특별시,11530,구로구,contain,,GGB116000103|SEB116000103,SEB,17189,merged_near,27.0,0,서울특별시
116000104,수궁119안전센터,수궁119안전센터,수궁119안전센터,,37.4968150,126.8295960,11,서울특별시,11530,구로구,contain,,GGB116000104|SEB116000104,SEB,17190,merged_near,47.4,0,서울특별시
116000105,수궁119안전센터,수궁119안전센터,수궁119안전센터,,37.4967842,126.8293339,11,서울특별시,11530,구로구,contain,,GGB116000105|SEB116000105,SEB,17191,merged_near,30.5,0,서울특별시
116000106,예림디자인고.오류고.서울공연예술고,예림디자인고.오류고.서울공연예술고,예림디자인고오류고서울공연예술고,,37.4986050,126.8292420,11,서울특별시,11530,구로구,contain,,GGB116000106|SEB116000106,SEB,17192,merged_near,6.9,0,서울특별시
116000107,예림디자인고.오류고.서울공연예술고,예림디자인고.오류고.서울공연예술고,예림디자인고오류고서울공연예술고,,37.4984000,126.8290400,11,서울특별시,11530,구로구,contain,,GGB116000107|SEB116000107,SEB,17193,merged_near,11.3,0,서울특별시
116000108,서서울생활과학고.궁동도서관,서서울생활과학고.궁동도서관,서서울생활과학고궁동도서관,,37.5028394,126.8289710,11,서울특별시,11530,구로구,contain,,GGB116000108|SEB116000108,SEB,17194,merged_near,5.2,0,서울특별시
116000111,구로우체국.이펜하우스5단지후문,구로우체국.이펜하우스5단지후문,구로우체국이펜하우스5단지후문,,37.4819455,126.8422808,11,서울특별시,11530,구로구,contain,,GGB116000111|SEB116000111,SEB,17201,merged_near,2.7,0,서울특별시
116000113,오류2동주민센터,오류2동주민센터,오류2동주민센터,,37.4886434,126.8397820,11,서울특별시,11530,구로구,contain,,SEB116000113,SEB,17203,single,,0,서울특별시
116000114,오류2동주민센터,오류2동주민센터,오류2동주민센터,,37.4888870,126.8396810,11,서울특별시,11530,구로구,contain,,SEB116000114,SEB,17204,single,,0,서울특별시
116000115,오류2동새마을금고,오류2동새마을금고,오류2동새마을금고,,37.4905230,126.8406512,11,서울특별시,11530,구로구,contain,,SEB116000115,SEB,17205,single,,0,서울특별시
116000116,오류2동새마을금고,오류2동새마을금고,오류2동새마을금고,,37.4906222,126.8405721,11,서울특별시,11530,구로구,contain,,SEB116000116,SEB,17206,single,,0,서울특별시
116000117,대원주유소,대원주유소,대원주유소,,37.4869344,126.8565298,11,서울특별시,11530,구로구,contain,,GGB116000117|SEB116000117,SEB,17207,merged_near,3.8,0,서울특별시
116000118,대원주유소,대원주유소,대원주유소,,37.4873584,126.8561852,11,서울특별시,11530,구로구,contain,,GGB116000118|SEB116000118,SEB,17208,merged_near,10.3,0,서울특별시
116000119,현대아파트.개봉중앙시장,현대아파트.개봉중앙시장,현대아파트개봉중앙시장,,37.4907571,126.8561310,11,서울특별시,11530,구로구,contain,,GGB116000119|SEB116000119,SEB,17209,merged_near,15.9,0,서울특별시
116000120,현대아파트.개봉중앙시장,현대아파트.개봉중앙시장,현대아파트개봉중앙시장,,37.4905337,126.8558657,11,서울특별시,11530,구로구,contain,,GGB116000120|SEB116000120,SEB,17210,merged_near,9.4,0,서울특별시
116000121,덕의초등학교,덕의초등학교,덕의초등학교,,37.5063377,126.8594403,11,서울특별시,11530,구로구,contain,,SEB116000121,SEB,17211,single,,0,서울특별시
116000122,덕의초등학교,덕의초등학교,덕의초등학교,,37.5061580,126.8583582,11,서울특별시,11530,구로구,contain,,GGB116000122|SEB116000122,SEB,17212,merged_near,10.3,0,서울특별시
116000123,고척근린공원,고척근린공원,고척근린공원,,37.5047225,126.8552979,11,서울특별시,11530,구로구,contain,,SEB116000123,SEB,17213,single,,0,서울특별시
116000124,고척근린공원.고척도서관,고척근린공원.고척도서관,고척근린공원고척도서관,,37.5046337,126.8544694,11,서울특별시,11530,구로구,contain,,GGB116000124|SEB116000124,SEB,17214,merged_near,11.3,0,서울특별시
116000125,세곡초등학교,세곡초등학교,세곡초등학교,,37.5026684,126.8498423,11,서울특별시,11530,구로구,contain,,GGB116000125|SEB116000125,SEB,17215,merged_near,5.4,0,서울특별시
116000126,세곡초등학교,세곡초등학교,세곡초등학교,,37.5031820,126.8506070,11,서울특별시,11530,구로구,contain,,GGB116000126|SEB116000126,SEB,17216,merged_near,6.5,0,서울특별시
116000127,개봉푸르지오아파트,개봉푸르지오아파트,개봉푸르지오아파트,,37.5021368,126.8478312,11,서울특별시,11530,구로구,contain,,GGB116000127|SEB116000127,SEB,17217,merged_near,5.2,0,서울특별시
116000128,개봉푸르지오아파트,개봉푸르지오아파트,개봉푸르지오아파트,,37.5019938,126.8480532,11,서울특별시,11530,구로구,contain,,GGB116000128|SEB116000128,SEB,17218,merged_near,4.5,0,서울특별시
116000129,고척근린시장,고척근린시장,고척근린시장,,37.5011233,126.8508090,11,서울특별시,11530,구로구,contain,,GGB116000129|SEB116000129,SEB,17219,merged_near,4.9,0,서울특별시
116000130,용두연립,용두연립,용두연립,,37.4990015,126.8517950,11,서울특별시,11530,구로구,contain,,GGB116000130|SEB116000130,SEB,17220,merged_near,5.4,0,서울특별시
116000133,고척파크푸르지오아파트,고척파크푸르지오아파트,고척파크푸르지오아파트,,37.5075421,126.8593137,11,서울특별시,11530,구로구,contain,,GGB116000133|SEB116000133,SEB,17223,merged_near,35.2,0,서울특별시
116000134,고척시장,고척시장,고척시장,,37.5038511,126.8619416,11,서울특별시,11530,구로구,contain,,GGB116000134|SEB116000134,SEB,17225,merged_near,13.0,0,서울특별시
116000135,고척시장,고척시장,고척시장,,37.5031371,126.8619910,11,서울특별시,11530,구로구,contain,,GGB116000135|SEB116000135,SEB,17226,merged_near,35.2,0,서울특별시
116000136,고척중학교,고척중학교,고척중학교,,37.5004656,126.8638647,11,서울특별시,11530,구로구,contain,,GGB116000136|SEB116000136,SEB,17227,merged_near,5.0,0,서울특별시
116000137,고척중학교,고척중학교,고척중학교,,37.5009671,126.8632418,11,서울특별시,11530,구로구,contain,,GGB116000137|SEB116000137,SEB,17228,merged_near,18.0,0,서울특별시
116000138,구로디지털단지역,구로디지털단지역,구로디지털단지역,,37.4834897,126.9016460,11,서울특별시,11530,구로구,contain,,GGB116000138|SEB116000138,SEB,17229,merged_near,4.9,0,서울특별시
116000139,삼부르네상스.효성아파트,삼부르네상스.효성아파트,삼부르네상스효성아파트,,37.4787444,126.8946360,11,서울특별시,11530,구로구,contain,,GGB116000139|SEB116000139,SEB,17230,merged_near,18.1,0,서울특별시
116000140,구일우성아파트,구일우성아파트,구일우성아파트,,37.4894976,126.8757008,11,서울특별시,11530,구로구,contain,,GGB116000140|SEB116000140,SEB,17231,merged_near,17.0,0,서울특별시
116000141,구일우성아파트,구일우성아파트,구일우성아파트,,37.4901300,126.8758120,11,서울특별시,11530,구로구,contain,,SEB116000141,SEB,17232,single,,0,서울특별시
116000142,개봉역,개봉역,개봉역,,37.4939789,126.8567242,11,서울특별시,11530,구로구,contain,,GGB116000142|SEB116000142,SEB,17233,merged_near,6.1,0,서울특별시
116000143,개봉역,개봉역,개봉역,,37.4934843,126.8575704,11,서울특별시,11530,구로구,contain,,GGB116000143|SEB116000143,SEB,17234,merged_near,2.3,0,서울특별시
116000144,개봉1동사거리.개봉푸르지오아파트,개봉1동사거리.개봉푸르지오아파트,개봉1동사거리개봉푸르지오아파트,,37.5014132,126.8467947,11,서울특별시,11530,구로구,contain,,GGB116000144|SEB116000144,SEB,17235,merged_far,74.0,0,서울특별시
116000145,개봉1동사거리.호반써밋개봉,개봉1동사거리.호반써밋개봉,개봉1동사거리호반써밋개봉,개봉1동사거리,37.5004695,126.8469151,11,서울특별시,11530,구로구,contain,,GGB116000145|SEB116000145,SEB,17236,merged_near,7.1,0,서울특별시
116000146,구로1동우체국,구로1동우체국,구로1동우체국,,37.4915683,126.8745026,11,서울특별시,11530,구로구,contain,,SEB116000146,SEB,17237,single,,0,서울특별시
116000147,구일우성아파트,구일우성아파트,구일우성아파트,,37.4887148,126.8762607,11,서울특별시,11530,구로구,contain,,GGB116000147|SEB116000147,SEB,17238,merged_near,16.5,0,서울특별시
116000148,디지털단지입구,디지털단지입구,디지털단지입구,,37.4864237,126.8764578,11,서울특별시,11530,구로구,contain,,GGB116000148|SEB116000148,SEB,17239,merged_near,14.8,0,서울특별시
116000149,구로보건소,구로보건소,구로보건소,,37.5002307,126.8891718,11,서울특별시,11530,구로구,contain,,SEB116000149,SEB,17240,single,,0,서울특별시
116000151,구일우성아파트,구일우성아파트,구일우성아파트,,37.4897430,126.8758257,11,서울특별시,11530,구로구,contain,,GGB116000151|SEB116000151,SEB,17242,merged_near,6.0,0,서울특별시
116000153,남구로역2번출구,남구로역2번출구,남구로역2번출구,,37.4849322,126.8873712,11,서울특별시,11530,구로구,contain,,SEB116000153,SEB,17245,single,,0,서울특별시
116000155,구로남초등학교,구로남초등학교,구로남초등학교,,37.4839895,126.8910105,11,서울특별시,11530,구로구,contain,,SEB116000155,SEB,17247,single,,0,서울특별시
116000156,연세중앙교회,연세중앙교회,연세중앙교회,,37.4933028,126.8359814,11,서울특별시,11530,구로구,contain,,GGB116000156|SEB116000156,SEB,17248,merged_near,5.3,0,서울특별시
116000157,동양빌라,동양빌라,동양빌라,,37.4951898,126.8315971,11,서울특별시,11530,구로구,contain,,SEB116000157,SEB,17251,single,,0,서울특별시
116000158,남구로역6번출구,남구로역6번출구,남구로역6번출구,,37.4877325,126.8885674,11,서울특별시,11530,구로구,contain,,GGB116000158|SEB116000158,SEB,17252,merged_near,4.8,0,서울특별시
116000159,궁동입구,궁동입구,궁동입구,,37.4934389,126.8340800,11,서울특별시,11530,구로구,contain,,SEB116000159,SEB,17253,single,,0,서울특별시
116000160,신도림현대아파트,신도림현대아파트,신도림현대아파트,,37.5046350,126.8866180,11,서울특별시,11530,구로구,contain,,SEB116000160,SEB,17254,single,,0,서울특별시
116000161,롯데아파트,롯데아파트,롯데아파트,,37.5028231,126.8847255,11,서울특별시,11530,구로구,contain,,SEB116000161,SEB,17255,single,,0,서울특별시
116000162,구로역1번출구.NC신구로점,구로역1번출구.NC신구로점,구로역1번출구nc신구로점,,37.5018270,126.8825570,11,서울특별시,11530,구로구,contain,,SEB116000162,SEB,17256,single,,0,서울특별시
116000163,롯데아파트,롯데아파트,롯데아파트,,37.5027212,126.8847504,11,서울특별시,11530,구로구,contain,,SEB116000163,SEB,17257,single,,0,서울특별시
116000164,제중요양병원,제중요양병원,제중요양병원,,37.5036150,126.8866148,11,서울특별시,11530,구로구,contain,,SEB116000164,SEB,17258,single,,0,서울특별시
116000177,서서울생활과학고.궁동도서관,서서울생활과학고.궁동도서관,서서울생활과학고궁동도서관,,37.5022045,126.8291845,11,서울특별시,11530,구로구,contain,,GGB116000177|SEB116000177,SEB,17195,merged_near,12.5,0,서울특별시
116000194,온수동종점,온수동종점,온수동종점,,37.4916420,126.8212730,11,서울특별시,11530,구로구,contain,,GGB116000194|SEB116000194,SEB,17289,merged_near,5.1,0,서울특별시
116000195,온수동종점,온수동종점,온수동종점,,37.4919684,126.8212178,11,서울특별시,11530,구로구,contain,,GGB116000195|SEB116000195,SEB,17290,merged_near,16.2,0,서울특별시
116000198,구로구청,구로구청,구로구청,,37.4959285,126.8884812,11,서울특별시,11530,구로구,contain,,GGB116000198|SEB116000198,SEB,17293,merged_near,4.2,0,서울특별시
116000200,대림역3번출구,대림역3번출구,대림역3번출구,,37.4935010,126.8943735,11,서울특별시,11530,구로구,contain,,SEB116000200,SEB,17296,single,,0,서울특별시
116000201,구로중학교,구로중학교,구로중학교,,37.4930931,126.8908083,11,서울특별시,11530,구로구,contain,,SEB116000201,SEB,17297,single,,0,서울특별시
116000202,우신중고등학교후문,우신중고등학교후문,우신중고등학교후문,우신고등학교후문,37.4960441,126.8249030,11,서울특별시,11530,구로구,contain,,GGB116000202|SEB116000202,SEB,17298,merged_near,16.5,0,서울특별시
116000203,동양빌라,동양빌라,동양빌라,,37.4953171,126.8313007,11,서울특별시,11530,구로구,contain,,SEB116000203,SEB,17299,single,,0,서울특별시
116000204,궁동입구,궁동입구,궁동입구,,37.4934553,126.8342168,11,서울특별시,11530,구로구,contain,,SEB116000204,SEB,17300,single,,0,서울특별시
116000233,구로보건소.금호새솔아파트,구로보건소.금호새솔아파트,구로보건소금호새솔아파트,,37.5003559,126.8905655,11,서울특별시,11530,구로구,contain,,SEB116000233,SEB,17629,single,,0,서울특별시
116000235,구로공구상가,구로공구상가,구로공구상가,,37.5047168,126.8774141,11,서울특별시,11530,구로구,contain,,SEB116000235,SEB,17631,single,,0,서울특별시
116000287,거성푸르뫼아파트,거성푸르뫼아파트,거성푸르뫼아파트,,37.5006161,126.8435534,11,서울특별시,11530,구로구,contain,,SEB116000287,SEB,17306,single,,0,서울특별시
116000288,거성푸르뫼아파트,거성푸르뫼아파트,거성푸르뫼아파트,,37.5003224,126.8433198,11,서울특별시,11530,구로구,contain,,SEB116000288,SEB,17305,single,,0,서울특별시
116000296,푸른수목원후문.저수지앞,푸른수목원후문.저수지앞,푸른수목원후문저수지앞,,37.4842896,126.8224245,11,서울특별시,11530,구로구,contain,,GGB116000296|SEB116000296,SEB,17365,merged_near,40.4,0,서울특별시
116000297,푸른수목원후문.저수지앞,푸른수목원후문.저수지앞,푸른수목원후문저수지앞,,37.4837823,126.8222927,11,서울특별시,11530,구로구,contain,,GGB116000297|SEB116000297,SEB,17369,merged_near,31.8,0,서울특별시
116000304,매화빌라,매화빌라,매화빌라,,37.4767124,126.8233185,11,서울특별시,11530,구로구,contain,,GGB116000304|SEB116000304,SEB,17368,merged_near,5.2,0,서울특별시
116000305,매화빌라,매화빌라,매화빌라,,37.4766543,126.8231547,11,서울특별시,11530,구로구,contain,,GGB116000305|SEB116000305,SEB,17366,merged_near,5.1,0,서울특별시
116000358,우성아파트,우성아파트,우성아파트,,37.5115845,126.8856063,11,서울특별시,11530,구로구,contain,,SEB116000358,SEB,17831,single,,0,서울특별시
116000361,신도림역,신도림역,신도림역,,37.5105578,126.8897751,11,서울특별시,11530,구로구,contain,,SEB116000361,SEB,17834,single,,0,서울특별시
116000381,신도림동아3차아파트,신도림동아3차아파트,신도림동아3차아파트,,37.5102108,126.8836885,11,서울특별시,11530,구로구,contain,,SEB116000381,SEB,17855,single,,0,서울특별시
116000389,구로보건소,구로보건소,구로보건소,,37.5003597,126.8889644,11,서울특별시,11530,구로구,contain,,SEB116000389,SEB,17863,single,,0,서울특별시
116000390,구로역(NC백화점),구로역(NC백화점),구로역,,37.4996999,126.8831339,11,서울특별시,11530,구로구,contain,,SEB116000390,SEB,17865,single,,0,서울특별시
116000391,구로역(NC백화점),구로역(NC백화점),구로역,,37.5004801,126.8829913,11,서울특별시,11530,구로구,contain,,SEB116000391,SEB,17866,single,,0,서울특별시
116000392,구로구청,구로구청,구로구청,,37.4957879,126.8903215,11,서울특별시,11530,구로구,contain,,SEB116000392,SEB,17867,single,,0,서울특별시
116000393,구로구청,구로구청,구로구청,,37.4958700,126.8885413,11,서울특별시,11530,구로구,contain,,SEB116000393,SEB,17868,single,,0,서울특별시
116000394,오류동입구,오류동입구,오류동입구,,37.5004786,126.8469521,11,서울특별시,11530,구로구,contain,,GGB116000394|SEB116000394,SEB,17869,merged_near,1.3,0,서울특별시
116000402,개봉역입구,개봉역입구,개봉역입구,,37.4912252,126.8558389,11,서울특별시,11530,구로구,contain,,GGB116000402|SEB116000402,SEB,17877,merged_near,15.8,0,서울특별시
116000403,개봉역입구,개봉역입구,개봉역입구,,37.4910331,126.8561510,11,서울특별시,11530,구로구,contain,,GGB116000403|SEB116000403,SEB,17878,merged_near,5.6,0,서울특별시
116000404,개봉교,개봉교,개봉교,,37.4876467,126.8561360,11,서울특별시,11530,구로구,contain,,GGB116000404|SEB116000404,SEB,17879,merged_far,93.2,0,서울특별시
116000405,개봉교,개봉교,개봉교,,37.4865803,126.8565859,11,서울특별시,11530,구로구,contain,,GGB116000405|SEB116000405,SEB,17880,merged_near,4.2,0,서울특별시
116000406,대림역,대림역,대림역,,37.4933532,126.8944156,11,서울특별시,11530,구로구,contain,,SEB116000406,SEB,17881,single,,0,서울특별시
116000417,구로공구상가,구로공구상가,구로공구상가,,37.5033557,126.8795721,11,서울특별시,11530,구로구,contain,,SEB116000417,SEB,17897,single,,0,서울특별시
116000439,포포인츠바이쉐라톤서울구로,포포인츠바이쉐라톤서울구로,포포인츠바이쉐라톤서울구로,베스트웨스턴구로호텔코오롱싸이언스밸리,37.4833030,126.8992002,11,서울특별시,11530,구로구,contain,,GGB116000439|SEB116000439,SEB,17727,merged_near,26.8,0,서울특별시
116000440,포포인츠바이쉐라톤서울구로,포포인츠바이쉐라톤서울구로,포포인츠바이쉐라톤서울구로,코오롱싸이언스밸리.베스트웨스턴구로호텔,37.4835183,126.8991865,11,서울특별시,11530,구로구,contain,,GGB116000440|SEB116000440,SEB,17726,merged_near,7.3,0,서울특별시
