chain_id,chain_name,line_group,line_raw,loop,seq,station_id,phys_id,name,lat,lon,status,source,src_no,src_name
seoul9,서울 도시철도 9호선,9호선,서울 도시철도 9호선,0,28,metro9-4128,metro9-4128,삼성중앙,37.5130110,127.0532820,db,comp,4128,삼성중앙
seoul9,서울 도시철도 9호선,9호선,서울 도시철도 9호선,0,29,metro9-4129,metro9-4129,봉은사,37.5142190,127.0602450,db,comp,4129,봉은사
seoul9,서울 도시철도 9호선,9호선,서울 도시철도 9호선,0,30,metro9-4130,metro9-4130,종합운동장,37.5111560,127.0769170,db,comp,4130,종합운동장
seoul9,서울 도시철도 9호선,9호선,서울 도시철도 9호선,0,31,metro9-4131,metro9-4131,삼전,37.5045310,127.0872110,db,comp,4131,삼전
seoul9,서울 도시철도 9호선,9호선,서울 도시철도 9호선,0,32,metro9-4132,metro9-4132,석촌고분,37.5024390,127.0966110,db,comp,4132,석촌고분
seoul9,서울 도시철도 9호선,9호선,서울 도시철도 9호선,0,33,metro9-4133,metro9-4133,석촌,37.5050780,127.1069440,db,comp,4133,석촌
seoul9,서울 도시철도 9호선,9호선,서울 도시철도 9호선,0,34,metro9-4134,metro9-4134,송파나루,37.5105500,127.1124510,db,comp,4134,송파나루
seoul9,서울 도시철도 9호선,9호선,서울 도시철도 9호선,0,35,metro9-4135,metro9-4135,한성백제,37.5163690,127.1162110,db,comp,4135,한성백제
seoul9,서울 도시철도 9호선,9호선,서울 도시철도 9호선,0,36,metro9-4136,metro9-4136,올림픽공원(한국체대),37.5161110,127.1303330,db,comp,4136,올림픽공원
seoul9,서울 도시철도 9호선,9호선,서울 도시철도 9호선,0,37,metro9-4137,metro9-4137,둔촌오륜,37.5193390,127.1386190,db,comp,4137,둔촌오륜
seoul9,서울 도시철도 9호선,9호선,서울 도시철도 9호선,0,38,metro9-4138,metro9-4138,중앙보훈병원,37.5288070,127.1484880,db,comp,4138,중앙보훈병원
everline,수도권 경량도시철도 에버라인,용인에버라인,에버라인,0,1,everline-Y110,bundang-1865,기흥(백남준아트센터),37.2754529,127.1170465,db,comp,Y110,기흥(백남준아트센터)
everline,수도권 경량도시철도 에버라인,용인에버라인,에버라인,0,2,everline-Y111,everline-Y111,강남대,37.2701707,127.1260669,db,comp,Y111,강남대
everline,수도권 경량도시철도 에버라인,용인에버라인,에버라인,0,3,everline-Y112,everline-Y112,지석,37.2697373,127.1363256,db,comp,Y112,지석
everline,수도권 경량도시철도 에버라인,용인에버라인,에버라인,0,4,everline-Y113,everline-Y113,어정,37.2749513,127.1437499,db,comp,Y113,어정
everline,수도권 경량도시철도 에버라인,용인에버라인,에버라인,0,5,everline-Y114,everline-Y114,동백(용인세브란스),37.2691014,127.1526906,db,comp,Y114,동백
everline,수도권 경량도시철도 에버라인,용인에버라인,에버라인,0,6,everline-Y115,everline-Y115,초당,37.2608065,127.1594692,db,comp,Y115,초당
everline,수도권 경량도시철도 에버라인,용인에버라인,에버라인,0,7,everline-Y116,everline-Y116,삼가,37.2420599,127.1681800,db,comp,Y116,삼가
everline,수도권 경량도시철도 에버라인,용인에버라인,에버라인,0,8,everline-Y117,everline-Y117,시청·용인대,37.2394420,127.1788851,db,comp,Y117,시청·용인대
everline,수도권 경량도시철도 에버라인,용인에버라인,에버라인,0,9,everline-Y118,everline-Y118,명지대,37.2380763,127.1902913,db,comp,Y118,명지대
everline,수도권 경량도시철도 에버라인,용인에버라인,에버라인,0,10,everline-Y119,everline-Y119,김량장,37.2373238,127.1986109,db,comp,Y119,김량장
everline,수도권 경량도시철도 에버라인,용인에버라인,에버라인,0,11,everline-Y120,everline-Y120,용인중앙시장(용인예술과학대),37.2379113,127.2090526,db,comp,Y120,용인중앙시장(용인예술과학대)
everline,수도권 경량도시철도 에버라인,용인에버라인,에버라인,0,12,everline-Y121,everline-Y121,고진,37.2446383,127.2141836,db,comp,Y121,고진
everline,수도권 경량도시철도 에버라인,용인에버라인,에버라인,0,13,everline-Y122,everline-Y122,보평,37.2589643,127.2184808,db,comp,Y122,보평
everline,수도권 경량도시철도 에버라인,용인에버라인,에버라인,0,14,everline-Y123,everline-Y123,둔전,37.2672122,127.2136387,db,comp,Y123,둔전
everline,수도권 경량도시철도 에버라인,용인에버라인,에버라인,0,15,everline-Y124,everline-Y124,전대·에버랜드,37.2854133,127.2195090,db,comp,Y124,전대·에버랜드
uisinseol,수도권 경량도시철도 우이신설선,우이신설선,우이신설선,0,1,uisinseol-S110,uisinseol-S110,북한산우이,37.6628400,127.0127200,db,comp,S110,북한산우이
uisinseol,수도권 경량도시철도 우이신설선,우이신설선,우이신설선,0,2,uisinseol-S111,uisinseol-S111,솔밭공원,37.6560700,127.0132600,db,comp,S111,솔밭공원
uisinseol,수도권 경량도시철도 우이신설선,우이신설선,우이신설선,0,3,uisinseol-S112,uisinseol-S112,4.19민주묘지,37.6495400,127.0137100,db,comp,S112,4.19민주묘지
uisinseol,수도권 경량도시철도 우이신설선,우이신설선,우이신설선,0,4,uisinseol-S113,uisinseol-S113,가오리,37.6416200,127.0168100,db,comp,S113,가오리
uisinseol,수도권 경량도시철도 우이신설선,우이신설선,우이신설선,0,5,uisinseol-S114,uisinseol-S114,화계,37.6342800,127.0175000,db,comp,S114,화계
uisinseol,수도권 경량도시철도 우이신설선,우이신설선,우이신설선,0,6,uisinseol-S115,uisinseol-S115,삼양,37.6270600,127.0181700,db,comp,S115,삼양
uisinseol,수도권 경량도시철도 우이신설선,우이신설선,우이신설선,0,7,uisinseol-S116,uisinseol-S116,삼양사거리,37.6214400,127.0204900,db,comp,S116,삼양사거리
uisinseol,수도권 경량도시철도 우이신설선,우이신설선,우이신설선,0,8,uisinseol-S117,uisinseol-S117,솔샘,37.6203700,127.0135700,db,comp,S117,솔샘
uisinseol,수도권 경량도시철도 우이신설선,우이신설선,우이신설선,0,9,uisinseol-S118,uisinseol-S118,북한산보국문,37.6123300,127.0081600,db,comp,S118,북한산보국문
uisinseol,수도권 경량도시철도 우이신설선,우이신설선,우이신설선,0,10,uisinseol-S119,uisinseol-S119,정릉,37.6027800,127.0134500,db,comp,S119,정릉
uisinseol,수도권 경량도시철도 우이신설선,우이신설선,우이신설선,0,11,uisinseol-S120,seoul4-0418,성신여대입구,37.5924700,127.0165600,db,comp,S120,성신여대입구
uisinseol,수도권 경량도시철도 우이신설선,우이신설선,우이신설선,0,12,uisinseol-S121,seoul6-0638,보문,37.5855100,127.0193900,db,comp,S121,보문
uisinseol,수도권 경량도시철도 우이신설선,우이신설선,우이신설선,0,13,uisinseol-S122,seoul1-0126,신설동,37.5765900,127.0232210,db,comp,S122,신설동
uijeongbu,의정부,의정부경전철,의정부,0,1,uijeongbu-U110,uijeongbu-U110,발곡,37.7269830,127.0528890,db,comp,U110,발곡
uijeongbu,의정부,의정부경전철,의정부,0,2,uijeongbu-U111,gyeongwon-1905,회룡,37.7250526,127.0467864,db,comp,U111,회룡
uijeongbu,의정부,의정부경전철,의정부,0,3,uijeongbu-U112,uijeongbu-U112,범골,37.7287279,127.0437202,db,comp,U112,범골
uijeongbu,의정부,의정부경전철,의정부,0,4,uijeongbu-U113,uijeongbu-U113,경전철의정부,37.7372997,127.0433210,db,comp,U113,경전철의정부
uijeongbu,의정부,의정부경전철,의정부,0,5,uijeongbu-U114,uijeongbu-U114,의정부시청,37.7392487,127.0348540,db,comp,U114,의정부시청
uijeongbu,의정부,의정부경전철,의정부,0,6,uijeongbu-U115,uijeongbu-U115,흥선,37.7432249,127.0371765,db,comp,U115,흥선
uijeongbu,의정부,의정부경전철,의정부,0,7,uijeongbu-U117,uijeongbu-U117,의정부중앙,37.7437190,127.0496332,db,comp,U117,의정부중앙
uijeongbu,의정부,의정부경전철,의정부,0,8,uijeongbu-U118,uijeongbu-U118,동오,37.7451912,127.0570300,db,comp,U118,동오
uijeongbu,의정부,의정부경전철,의정부,0,9,uijeongbu-U119,uijeongbu-U119,새말,37.7488994,127.0638690,db,comp,U119,새말
uijeongbu,의정부,의정부경전철,의정부,0,10,uijeongbu-U120,uijeongbu-U120,경기도청북부청사,37.7507321,127.0714795,db,comp,U120,경기도청북부청사
uijeongbu,의정부,의정부경전철,의정부,0,11,uijeongbu-U121,uijeongbu-U121,효자,37.7539845,127.0773155,db,comp,U121,효자
uijeongbu,의정부,의정부경전철,의정부,0,12,uijeongbu-U122,uijeongbu-U122,곤제,37.7505434,127.0838651,db,comp,U122,곤제
uijeongbu,의정부,의정부경전철,의정부,0,13,uijeongbu-U123,uijeongbu-U123,어룡,37.7427218,127.0852045,db,comp,U123,어룡(용현산업단지)
uijeongbu,의정부,의정부경전철,의정부,0,14,uijeongbu-U124,uijeongbu-U124,송산,37.7371698,127.0872755,db,comp,U124,송산
uijeongbu,의정부,의정부경전철,의정부,0,15,uijeongbu-U125,uijeongbu-U125,탑석,37.7335536,127.0889064,db,comp,U125,탑석
gyeonggang,경강선,경강선,경강선,0,1,gyeonggang-1501,gyeonggang-1501,판교역,37.3947980,127.1111350,db,comp,1501,판교역
gyeonggang,경강선,경강선,경강선,0,2,gyeonggang-1512,gtxa-X109,성남역,37.3947090,127.1194900,db,comp,1512,성남역
gyeonggang,경강선,경강선,경강선,0,3,gyeonggang-1502,bundang-1860,이매역,37.3947360,127.1270480,db,comp,1502,이매역
gyeonggang,경강선,경강선,경강선,0,4,gyeonggang-1503,gyeonggang-1503,삼동역,37.4087310,127.2034470,db,comp,1503,삼동역
gyeonggang,경강선,경강선,경강선,0,5,gyeonggang-1504,gyeonggang-1504,경기광주역,37.3989740,127.2532010,db,comp,1504,경기광주역
gyeonggang,경강선,경강선,경강선,0,6,gyeonggang-1505,gyeonggang-1505,초월역,37.3733890,127.2999960,db,comp,1505,초월역
gyeonggang,경강선,경강선,경강선,0,7,gyeonggang-1506,gyeonggang-1506,곤지암역,37.3505250,127.3461860,db,comp,1506,곤지암역
gyeonggang,경강선,경강선,경강선,0,8,gyeonggang-1507,gyeonggang-1507,신둔도예촌역,37.3154990,127.4052510,db,comp,1507,신둔도예촌역
gyeonggang,경강선,경강선,경강선,0,9,gyeonggang-1508,gyeonggang-1508,이천역,37.2642220,127.4421350,db,comp,1508,이천역
gyeonggang,경강선,경강선,경강선,0,10,gyeonggang-1509,gyeonggang-1509,부발역,37.2604110,127.4903030,db,comp,1509,부발역
gyeonggang,경강선,경강선,경강선,0,11,gyeonggang-1510,gyeonggang-1510,세종대왕릉역,37.2936360,127.5707640,db,comp,1510,세종대왕릉역
gyeonggang,경강선,경강선,경강선,0,12,gyeonggang-1511,gyeonggang-1511,여주역,37.2828810,127.6285710,db,comp,1511,여주역
suin,수인선,수인분당선,수인선,0,1,bundang-1846,bundang-1846,수원역(분당),37.2661620,127.0000820,db,added,,
suin,수인선,수인분당선,수인선,0,2,suin-1873,suin-1873,고색역,37.2498290,126.9805899,db,comp,1873,고색역
suin,수인선,수인분당선,수인선,0,3,suin-1874,suin-1874,오목천역,37.2430110,126.9636354,db,comp,1874,오목천역
suin,수인선,수인분당선,수인선,0,4,suin-1875,suin-1875,어천역,37.2500760,126.9088050,db,comp,1875,어천역
suin,수인선,수인분당선,수인선,0,5,suin-1876,suin-1876,야목역,37.2612110,126.8840290,db,comp,1876,야목역
suin,수인선,수인분당선,수인선,0,6,suin-1877,suin-1877,사리역,37.2908090,126.8571720,db,comp,1877,사리역
suin,수인선,수인분당선,수인선,0,7,suin-1755,ansangwacheon-1755,한대앞역,37.3099850,126.8535060,db,added,,
suin,수인선,수인분당선,수인선,0,8,suin-1756,ansangwacheon-1756,중앙역,37.3160550,126.8385320,db,added,,
suin,수인선,수인분당선,수인선,0,9,suin-1757,ansangwacheon-1757,고잔역,37.3168210,126.8230940,db,added,,
suin,수인선,수인분당선,수인선,0,10,suin-1758,ansangwacheon-1758,초지역,37.3205830,126.8061510,db,added,,
suin,수인선,수인분당선,수인선,0,11,suin-1759,ansangwacheon-1759,안산역,37.3270060,126.7887480,db,added,,
suin,수인선,수인분당선,수인선,0,12,suin-1760,ansangwacheon-1760,능길역,37.3374880,126.7673060,db,added,,
suin,수인선,수인분당선,수인선,0,13,suin-1761,ansangwacheon-1761,정왕역,37.3518160,126.7428440,db,added,,
suin,수인선,수인분당선,수인선,0,14,suin-1762,ansangwacheon-1762,오이도역,37.3617730,126.7384370,db,added,,
suin,수인선,수인분당선,수인선,0,15,suin-1878,suin-1878,달월역,37.3799930,126.7454310,db,comp,1878,달월역
suin,수인선,수인분당선,수인선,0,16,suin-1879,suin-1879,월곶역,37.3918900,126.7427410,db,comp,1879,월곶역
bundang,분당선,수인분당선,분당선,0,1,seoul1-0124,gyeongui-1014,청량리(서울시립대입구),37.5801480,127.0450630,db,added,,
bundang,분당선,수인분당선,분당선,0,2,bundang-1013,bundang-1013,왕십리역,37.5610128,127.0387050,db,added,,
bundang,분당선,수인분당선,분당선,0,3,bundang-1847,bundang-1847,서울숲역,37.5436470,127.0446860,db,comp,1847,서울숲역
bundang,분당선,수인분당선,분당선,0,4,bundang-1848,bundang-1848,압구정로데오역,37.5273850,127.0405550,db,comp,1848,압구정로데오역
bundang,분당선,수인분당선,분당선,0,5,bundang-1849,bundang-1849,강남구청역,37.5165720,127.0415750,db,comp,1849,강남구청역
bundang,분당선,수인분당선,분당선,0,6,bundang-1850,bundang-1850,선정릉역,37.5107750,127.0437170,db,comp,1850,선정릉역
bundang,분당선,수인분당선,분당선,0,7,bundang-1023,bundang-1023,선릉역,37.5044790,127.0489410,db,comp,1023,선릉역
bundang,분당선,수인분당선,분당선,0,8,bundang-1024,bundang-1024,한티역,37.4962080,127.0528830,db,comp,1024,한티역
bundang,분당선,수인분당선,분당선,0,9,bundang-1025,bundang-1025,도곡역,37.4909140,127.0553930,db,comp,1025,도곡역
bundang,분당선,수인분당선,분당선,0,10,bundang-1026,bundang-1026,구룡역,37.4869850,127.0594960,db,comp,1026,구룡역
bundang,분당선,수인분당선,분당선,0,11,bundang-1027,bundang-1027,개포동역,37.4891120,127.0660270,db,comp,1027,개포동역
bundang,분당선,수인분당선,분당선,0,12,bundang-1028,bundang-1028,대모산입구역,37.4913470,127.0727020,db,comp,1028,대모산입구역
bundang,분당선,수인분당선,분당선,0,13,bundang-1030,bundang-1030,수서역,37.4876330,127.1011180,db,comp,1030,수서역
bundang,분당선,수인분당선,분당선,0,14,bundang-1031,bundang-1031,복정역,37.4697530,127.1266270,db,comp,1031,복정역
bundang,분당선,수인분당선,분당선,0,15,bundang-1851,bundang-1851,가천대역,37.4487840,127.1266770,db,comp,1851,가천대역
bundang,분당선,수인분당선,분당선,0,16,bundang-1852,bundang-1852,태평역,37.4398420,127.1277460,db,comp,1852,태평역
bundang,분당선,수인분당선,분당선,0,17,bundang-1853,bundang-1853,모란역,37.4321240,127.1290640,db,comp,1853,모란역
bundang,분당선,수인분당선,분당선,0,18,bundang-1854,bundang-1854,야탑역,37.4113200,127.1286610,db,comp,1854,야탑역
bundang,분당선,수인분당선,분당선,0,19,bundang-1860,bundang-1860,이매역,37.3958460,127.1282720,db,comp,1860,이매역
bundang,분당선,수인분당선,분당선,0,20,bundang-1855,bundang-1855,서현역,37.3849310,127.1232490,db,comp,1855,서현역
bundang,분당선,수인분당선,분당선,0,21,bundang-1856,bundang-1856,수내역,37.3784350,127.1142160,db,comp,1856,수내역
bundang,분당선,수인분당선,분당선,0,22,bundang-1857,bundang-1857,정자역,37.3660370,127.1080910,db,comp,1857,정자역
bundang,분당선,수인분당선,분당선,0,23,bundang-1858,bundang-1858,미금역,37.3500780,127.1089520,db,comp,1858,미금역
bundang,분당선,수인분당선,분당선,0,24,bundang-1859,bundang-1859,오리역,37.3398320,127.1089850,db,comp,1859,오리역
bundang,분당선,수인분당선,분당선,0,25,bundang-1862,bundang-1862,죽전역,37.3245750,127.1073850,db,comp,1862,죽전역
bundang,분당선,수인분당선,분당선,0,26,bundang-1861,bundang-1861,보정역,37.3127400,127.1082190,db,comp,1861,보정역
bundang,분당선,수인분당선,분당선,0,27,bundang-1863,bundang-1863,구성역,37.2990130,127.1056640,db,comp,1863,구성역
bundang,분당선,수인분당선,분당선,0,28,bundang-1864,bundang-1864,신갈역,37.2861270,127.1113110,db,comp,1864,신갈역
bundang,분당선,수인분당선,분당선,0,29,bundang-1865,bundang-1865,기흥역,37.2756570,127.1159440,db,comp,1865,기흥역
bundang,분당선,수인분당선,분당선,0,30,bundang-1866,bundang-1866,상갈역,37.2617970,127.1087180,db,comp,1866,상갈역
bundang,분당선,수인분당선,분당선,0,31,bundang-1867,bundang-1867,청명역,37.2594850,127.0789450,db,comp,1867,청명역
bundang,분당선,수인분당선,분당선,0,32,bundang-1868,bundang-1868,영통역,37.2515210,127.0713410,db,comp,1868,영통역
bundang,분당선,수인분당선,분당선,0,33,bundang-1869,bundang-1869,망포역,37.2457930,127.0573670,db,comp,1869,망포역
bundang,분당선,수인분당선,분당선,0,34,bundang-1870,bundang-1870,매탄권선역,37.2524580,127.0408240,db,comp,1870,매탄권선역
bundang,분당선,수인분당선,분당선,0,35,bundang-1871,bundang-1871,수원시청역,37.2619410,127.0307360,db,comp,1871,수원시청역
bundang,분당선,수인분당선,분당선,0,36,bundang-1872,bundang-1872,매교역,37.2655020,127.0156570,db,comp,1872,매교역
bundang,분당선,수인분당선,분당선,0,37,bundang-1846,bundang-1846,수원역(분당),37.2661620,127.0000820,db,comp,1846,수원역
gyeongchun,경춘선,경춘선,경춘선,0,1,gyeongwon-1014,gyeongui-1014,청량리역,37.5805430,127.0480770,db,added,,
gyeongchun,경춘선,경춘선,경춘선,0,2,gyeongwon-1015,gyeongui-1015,회기역,37.5896020,127.0579360,db,added,,
gyeongchun,경춘선,경춘선,경춘선,0,3,gyeongchun-1201,gyeongchun-1201,중랑역,37.5949480,127.0761520,db,added,,
gyeongchun,경춘선,경춘선,경춘선,0,4,gyeongchun-1202,gyeongchun-1202,상봉역,37.5952540,127.0858530,db,added,,
gyeongchun,경춘선,경춘선,경춘선,0,5,gyeongchun-1203,gyeongchun-1203,망우역,37.5999880,127.0920310,db,added,,
gyeongchun,경춘선,경춘선,경춘선,0,6,gyeongchun-1311,gyeongchun-1311,신내역,37.6128550,127.1032770,db,comp,1311,신내역
gyeongchun,경춘선,경춘선,경춘선,0,7,gyeongchun-1312,gyeongchun-1312,갈매역,37.6341350,127.1148030,db,comp,1312,갈매역
gyeongchun,경춘선,경춘선,경춘선,0,8,gyeongchun-1313,gyeongchun-1313,별내역,37.6422210,127.1272080,db,comp,1313,별내역
gyeongchun,경춘선,경춘선,경춘선,0,9,gyeongchun-1314,gyeongchun-1314,퇴계원역,37.6483160,127.1438580,db,comp,1314,퇴계원역
gyeongchun,경춘선,경춘선,경춘선,0,10,gyeongchun-1315,gyeongchun-1315,사릉역,37.6511450,127.1768390,db,comp,1315,사릉역
gyeongchun,경춘선,경춘선,경춘선,0,11,gyeongchun-1316,gyeongchun-1316,금곡역,37.6374140,127.2079310,db,comp,1316,금곡역
gyeongchun,경춘선,경춘선,경춘선,0,12,gyeongchun-1317,gyeongchun-1317,평내호평역,37.6532290,127.2444520,db,comp,1317,평내호평역
gyeongchun,경춘선,경춘선,경춘선,0,13,gyeongchun-1318,gyeongchun-1318,천마산역,37.6589950,127.2857310,db,comp,1318,천마산역
gyeongchun,경춘선,경춘선,경춘선,0,14,gyeongchun-1319,gyeongchun-1319,마석역,37.6523280,127.3117130,db,comp,1319,마석역
gyeongchun,경춘선,경춘선,경춘선,0,15,gyeongchun-1320,gyeongchun-1320,대성리역,37.6839090,127.3791650,db,comp,1320,대성리역
gyeongchun,경춘선,경춘선,경춘선,0,16,gyeongchun-1321,gyeongchun-1321,청평역,37.7354840,127.4265410,db,comp,1321,청평역
gyeongchun,경춘선,경춘선,경춘선,0,17,gyeongchun-1322,gyeongchun-1322,상천역,37.7703050,127.4542000,db,comp,1322,상천역
gyeongchun,경춘선,경춘선,경춘선,0,18,gyeongchun-1323,gyeongchun-1323,가평역,37.8145150,127.5106930,db,comp,1323,가평역
ilsan,일산선,3호선,일산선,0,1,ilsan-1949,ilsan-1949,지축역,37.6481140,126.9137460,db,comp,1949,지축역
ilsan,일산선,3호선,일산선,0,2,ilsan-1950,ilsan-1950,삼송역,37.6530960,126.8955590,db,comp,1950,삼송역
ilsan,일산선,3호선,일산선,0,3,ilsan-1948,ilsan-1948,원흥역,37.6507090,126.8732390,db,comp,1948,원흥역
ilsan,일산선,3호선,일산선,0,4,ilsan-1951,ilsan-1951,원당역,37.6531030,126.8428910,db,comp,1951,원당역
ilsan,일산선,3호선,일산선,0,5,ilsan-1952,ilsan-1952,화정역,37.6347080,126.8325030,db,comp,1952,화정역
ilsan,일산선,3호선,일산선,0,6,ilsan-1953,gtxa-N03,대곡역,37.6316290,126.8110250,db,comp,1953,대곡역
ilsan,일산선,3호선,일산선,0,7,ilsan-1954,ilsan-1954,백석역,37.6429730,126.7881090,db,comp,1954,백석역
ilsan,일산선,3호선,일산선,0,8,ilsan-1955,ilsan-1955,마두역,37.6521850,126.7776410,db,comp,1955,마두역
ilsan,일산선,3호선,일산선,0,9,ilsan-1956,ilsan-1956,정발산역,37.6597090,126.7732540,db,comp,1956,정발산역
ilsan,일산선,3호선,일산선,0,10,ilsan-1957,ilsan-1957,주엽역,37.6701380,126.7612320,db,comp,1957,주엽역
ilsan,일산선,3호선,일산선,0,11,ilsan-1958,ilsan-1958,대화역,37.6758830,126.7477560,db,comp,1958,대화역
ansangwacheon,안산·과천선,4호선,안산과천선,0,1,seoul4-0434,seoul4-0434,남태령,37.4643390,126.9890810,db,added,,
ansangwacheon,안산·과천선,4호선,안산과천선,0,2,ansangwacheon-1450,ansangwacheon-1450,선바위역,37.4518540,127.0021640,db,comp,1450,선바위역
ansangwacheon,안산·과천선,4호선,안산과천선,0,3,ansangwacheon-1451,ansangwacheon-1451,경마공원역,37.4439870,127.0078990,db,comp,1451,경마공원역
ansangwacheon,안산·과천선,4호선,안산과천선,0,4,ansangwacheon-1452,ansangwacheon-1452,대공원역,37.4357240,127.0064740,db,comp,1452,대공원역
ansangwacheon,안산·과천선,4호선,안산과천선,0,5,ansangwacheon-1453,ansangwacheon-1453,과천역,37.4328050,126.9964040,db,comp,1453,과천역
ansangwacheon,안산·과천선,4호선,안산과천선,0,6,ansangwacheon-1454,ansangwacheon-1454,정부과천청사역,37.4264450,126.9898020,db,comp,1454,정부과천청사역
ansangwacheon,안산·과천선,4호선,안산과천선,0,7,ansangwacheon-1455,ansangwacheon-1455,인덕원역,37.4019010,126.9767180,db,comp,1455,인덕원역
ansangwacheon,안산·과천선,4호선,안산과천선,0,8,ansangwacheon-1456,ansangwacheon-1456,평촌역,37.3943460,126.9638810,db,comp,1456,평촌역
ansangwacheon,안산·과천선,4호선,안산과천선,0,9,ansangwacheon-1457,ansangwacheon-1457,범계역,37.3897830,126.9507520,db,comp,1457,범계역
ansangwacheon,안산·과천선,4호선,안산과천선,0,10,ansangwacheon-1708,ansangwacheon-1708,금정역,37.3719570,126.9436110,db,added,,
ansangwacheon,안산·과천선,4호선,안산과천선,0,11,ansangwacheon-1751,ansangwacheon-1751,산본역,37.3580190,126.9329690,db,comp,1751,산본역
ansangwacheon,안산·과천선,4호선,안산과천선,0,12,ansangwacheon-1763,ansangwacheon-1763,수리산역,37.3502970,126.9255370,db,comp,1763,수리산역
ansangwacheon,안산·과천선,4호선,안산과천선,0,13,ansangwacheon-1752,ansangwacheon-1752,대야미역,37.3283040,126.9171610,db,comp,1752,대야미역
ansangwacheon,안산·과천선,4호선,안산과천선,0,14,ansangwacheon-1753,ansangwacheon-1753,반월역,37.3122440,126.9036840,db,comp,1753,반월역
ansangwacheon,안산·과천선,4호선,안산과천선,0,15,ansangwacheon-1754,ansangwacheon-1754,상록수역,37.3028450,126.8665330,db,comp,1754,상록수역
ansangwacheon,안산·과천선,4호선,안산과천선,0,16,ansangwacheon-1755,ansangwacheon-1755,한대앞역,37.3096850,126.8536560,db,comp,1755,한대앞역
ansangwacheon,안산·과천선,4호선,안산과천선,0,17,ansangwacheon-1756,ansangwacheon-1756,중앙역,37.3160550,126.8385320,db,comp,1756,중앙역
ansangwacheon,안산·과천선,4호선,안산과천선,0,18,ansangwacheon-1757,ansangwacheon-1757,고잔역,37.3168210,126.8230940,db,comp,1757,고잔역
ansangwacheon,안산·과천선,4호선,안산과천선,0,19,ansangwacheon-1758,ansangwacheon-1758,초지역,37.3205830,126.8061510,db,comp,1758,초지역
ansangwacheon,안산·과천선,4호선,안산과천선,0,20,ansangwacheon-1759,ansangwacheon-1759,안산역,37.3270060,126.7887480,db,comp,1759,안산역
ansangwacheon,안산·과천선,4호선,안산과천선,0,21,ansangwacheon-1760,ansangwacheon-1760,능길역,37.3374880,126.7673060,db,renamed,1760,신길온천역
ansangwacheon,안산·과천선,4호선,안산과천선,0,22,ansangwacheon-1761,ansangwacheon-1761,정왕역,37.3518160,126.7428440,db,comp,1761,정왕역
ansangwacheon,안산·과천선,4호선,안산과천선,0,23,ansangwacheon-1762,ansangwacheon-1762,오이도역,37.3617730,126.7384370,db,comp,1762,오이도역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,1,gyeongui-1285,gyeongui-1285,임진강역,37.8883640,126.7467770,db,comp,1285,임진강역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,2,gyeongui-1286,gyeongui-1286,운천역,37.8800080,126.7697130,db,comp,1286,운천역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,3,gyeongui-1284,gyeongui-1284,문산역,37.8545650,126.7875310,db,comp,1284,문산역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,4,gyeongui-1283,gyeongui-1283,파주역,37.8153910,126.7924260,db,comp,1283,파주역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,5,gyeongui-1282,gyeongui-1282,월롱역,37.7962010,126.7925740,db,comp,1282,월롱역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,6,gyeongui-1280,gyeongui-1280,금촌역,37.7661060,126.7745150,db,comp,1280,금촌역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,7,gyeongui-1279,gyeongui-1279,금릉역,37.7512950,126.7654010,db,comp,1279,금릉역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,8,gyeongui-1278,gyeongui-1278,운정역,37.7254410,126.7670760,db,comp,1278,운정역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,9,gyeongui-1277,gyeongui-1277,야당역,37.7127490,126.7615350,db,comp,1277,야당역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,10,gyeongui-1276,gyeongui-1276,탄현역,37.6941140,126.7610750,db,comp,1276,탄현역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,11,gyeongui-1275,gyeongui-1275,일산역,37.6822310,126.7695210,db,comp,1275,일산역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,12,gyeongui-1274,gyeongui-1274,풍산역,37.6721730,126.7863550,db,comp,1274,풍산역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,13,gyeongui-1273,gyeongui-1273,백마역,37.6583460,126.7944010,db,comp,1273,백마역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,14,gyeongui-1272,gyeongui-1272,곡산역,37.6457290,126.8018770,db,comp,1272,곡산역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,15,gyeongui-1953,gtxa-N03,대곡역,37.6316290,126.8102250,db,added,,
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,16,gyeongui-1271,gyeongui-1271,능곡역,37.6187410,126.8208900,db,comp,1271,능곡역
gyeongui,경의·중앙선,경의중앙선,경의중앙선,0,17,gyeongui-1270,gyeongui-1270,행신역,37.6121250,126.8340630,db,comp,1270,행신역
